,C,H,O,heat_rate,T,mass_porc,biomass
368,61.93,0.91,35.47,15,241.799999999999,91.0676901605024,EU
369,61.93,0.91,35.47,15,858.899999999988,14.1486392184229,EU
370,61.93,0.91,35.47,10,603.699999999985,43.8874680306906,EU
371,61.93,0.91,35.47,15,540.659999999994,46.5282623866016,EU
372,61.93,0.91,35.47,10,891.699999999999,18.9940323955669,EU
373,61.93,0.91,35.47,10,181.599999999995,91.304347826087,EU
374,61.93,0.91,35.47,15,198.96,95.5687369155618,EU
375,61.93,0.91,35.47,10,117.699999999997,95.2429667519182,EU
376,61.93,0.91,35.47,15,203.04,95.2896022330775,EU
377,61.93,0.91,35.47,15,418.259999999996,59.1765526866713,EU
378,61.93,0.91,35.47,20,216.039999999998,97.175239755885,EU
379,61.93,0.91,35.47,20,847.439999999994,30.8108108108108,EU
380,61.93,0.91,35.47,15,578.399999999993,43.6147941381717,EU
381,61.93,0.91,35.47,15,365.219999999997,77.2854152128402,EU
382,61.93,0.91,35.47,20,360.359999999996,86.6782911944202,EU
383,61.93,0.91,35.47,20,40.5599999999991,99.7733217088056,EU
384,61.93,0.91,35.47,10,95.1999999999977,96.7774936061381,EU
385,61.93,0.91,35.47,15,784.439999999989,23.7090020935101,EU
386,61.93,0.91,35.47,20,496.479999999995,67.0095902353967,EU
387,61.93,0.91,35.47,15,551.879999999994,45.5338450802512,EU
388,61.93,0.91,35.47,10,547.899999999986,49.1901108269395,EU
389,61.93,0.91,35.47,10,172.599999999996,91.611253196931,EU
390,61.93,0.91,35.47,10,402.99999999999,57.1355498721228,EU
391,61.93,0.91,35.47,10,194.199999999995,90.6223358908781,EU
392,61.93,0.91,35.47,15,603.899999999993,42.3412421493371,EU
393,61.93,0.91,35.47,20,575.199999999995,49.7297297297297,EU
394,61.93,0.91,35.47,15,157.140000000001,97.1912072575018,EU
395,61.93,0.91,35.47,20,708.039999999994,41.0985178727114,EU
396,61.93,0.91,35.47,15,720.179999999991,35.1360781577111,EU
397,61.93,0.91,35.47,15,873.179999999988,13.7124912770412,EU
398,61.93,0.91,35.47,10,426.399999999989,55.225916453538,EU
399,61.93,0.91,35.47,15,892.559999999988,12.9274249825541,EU
400,61.93,0.91,35.47,15,764.03999999999,26.7445917655269,EU
401,61.93,0.91,35.47,20,204.559999999998,97.3147340889276,EU
402,61.93,0.91,35.47,20,550.599999999995,51.8395815170009,EU
403,61.93,0.91,35.47,20,693.279999999994,41.8831734960767,EU
404,61.93,0.91,35.47,10,447.099999999989,53.9812446717818,EU
405,61.93,0.91,35.47,10,823.299999999992,28.1329923273657,EU
406,61.93,0.91,35.47,15,611.039999999993,42.1493370551291,EU
407,61.93,0.91,35.47,10,902.5,16.8968456947997,EU
