,C,H,O,heat_rate,T,mass_porc,biomass_EU
425,61.93,0.91,35.47,10,817.899999999991,28.5592497868713,True
426,61.93,0.91,35.47,15,681.419999999991,38.6601535240754,True
427,61.93,0.91,35.47,10,474.999999999988,52.6513213981245,True
428,61.93,0.91,35.47,15,888.479999999988,12.9274249825541,True
429,61.93,0.91,35.47,15,750.77999999999,29.3789253314725,True
430,61.93,0.91,35.47,15,119.400000000001,98.3426378227495,True
431,61.93,0.91,35.47,10,869.199999999996,23.1202046035806,True
432,61.93,0.91,35.47,15,602.879999999993,42.3412421493371,True
433,61.93,0.91,35.47,10,619.899999999984,42.4381926683717,True
434,61.93,0.91,35.47,10,212.199999999995,89.8721227621484,True
435,61.93,0.91,35.47,10,96.9999999999976,96.5046888320546,True
436,61.93,0.91,35.47,15,861.959999999988,14.1486392184229,True
437,61.93,0.91,35.47,15,512.099999999994,49.5812979762735,True
438,61.93,0.91,35.47,10,109.599999999997,95.8567774936062,True
439,61.93,0.91,35.47,10,548.799999999986,49.1389599317988,True
440,61.93,0.91,35.47,15,408.059999999996,64.7766922540126,True
441,61.93,0.91,35.47,15,795.659999999989,20.3593859036986,True
442,61.93,0.91,35.47,20,732.639999999993,39.4943330427201,True
443,61.93,0.91,35.47,20,576.839999999995,49.5727986050567,True
444,61.93,0.91,35.47,10,833.199999999993,27.4680306905371,True
445,61.93,0.91,35.47,20,773.639999999993,37.541412380122,True
446,61.93,0.91,35.47,15,536.579999999994,47.1737613398465,True
447,61.93,0.91,35.47,10,391.29999999999,58.2267689684569,True
448,61.93,0.91,35.47,20,296.399999999997,92.3452484742807,True
449,61.93,0.91,35.47,10,573.099999999986,46.1381074168798,True
450,61.93,0.91,35.47,10,70.8999999999983,98.2608695652175,True
451,61.93,0.91,35.47,20,137.319999999998,98.5701830863121,True
452,61.93,0.91,35.47,15,219.359999999999,94.3998604326588,True
453,61.93,0.91,35.47,15,805.859999999989,19.9406838799721,True
454,61.93,0.91,35.47,15,448.859999999995,53.9253314724355,True
455,61.93,0.91,35.47,10,249.999999999994,85.541346973572,True
456,61.93,0.91,35.47,15,410.099999999996,63.5903698534543,True
457,61.93,0.91,35.47,10,830.499999999993,27.7067348678602,True
458,61.93,0.91,35.47,15,177.54,96.493370551291,True
459,61.93,0.91,35.47,10,748.599999999984,33.1798806479114,True
460,61.93,0.91,35.47,15,548.819999999994,45.8304256803908,True
461,61.93,0.91,35.47,10,365.199999999991,59.5737425404945,True
462,61.93,0.91,35.47,10,126.699999999997,94.61210571185,True
463,61.93,0.91,35.47,15,162.240000000001,97.0690858339149,True
464,61.93,0.91,35.47,10,546.099999999986,49.2753623188406,True
465,61.93,0.91,35.47,20,117.639999999998,98.9014821272886,True
466,61.93,0.91,35.47,15,461.099999999995,53.4193998604327,True
467,61.93,0.91,35.47,10,510.999999999987,51.0315430520034,True
468,61.93,0.91,35.47,20,163.559999999998,98.256320836966,True
469,61.93,0.91,35.47,15,61.2600000000005,99.3370551290998,True
470,61.93,0.91,35.47,10,691.899999999983,36.6751918158568,True
471,61.93,0.91,35.47,15,505.979999999994,50.6106071179344,True
472,61.93,0.91,35.47,15,59.2200000000005,99.3893928820656,True
473,61.93,0.91,35.47,10,54.6999999999987,98.8576300085252,True
474,61.93,0.91,35.47,10,131.199999999997,94.1858482523445,True
475,61.93,0.91,35.47,15,362.159999999997,78.5589672016748,True
476,61.93,0.91,35.47,10,33.9999999999992,99.6078431372549,True
477,61.93,0.91,35.47,20,422.679999999996,83.3478639930253,True
478,61.93,0.91,35.47,15,555.959999999994,45.1151430565248,True
479,61.93,0.91,35.47,10,903.4,16.8115942028986,True
480,61.93,0.91,35.47,10,195.099999999995,90.6052855924979,True
481,61.93,0.91,35.47,10,97.8999999999976,96.4705882352942,True
482,61.93,0.91,35.47,15,793.619999999989,20.3593859036986,True
483,61.93,0.91,35.47,15,637.559999999992,40.8234473133287,True
484,61.93,0.91,35.47,15,57.1800000000005,99.4068387997209,True
485,61.93,0.91,35.47,10,611.799999999985,43.307757885763,True
486,61.93,0.91,35.47,10,125.799999999997,94.61210571185,True
487,61.93,0.91,35.47,20,842.519999999994,31.8744551002615,True
488,61.93,0.91,35.47,20,161.919999999998,98.3086312118571,True
489,61.93,0.91,35.47,20,819.559999999993,34.4376634699215,True
490,61.93,0.91,35.47,15,878.279999999988,13.7124912770412,True
491,61.93,0.91,35.47,15,494.759999999995,51.4305652477321,True
492,61.93,0.91,35.47,10,310.299999999992,68.0136402387042,True
493,61.93,0.91,35.47,15,390.719999999996,70.4989532449407,True
494,61.93,0.91,35.47,15,223.439999999999,93.8590369853454,True
495,61.93,0.91,35.47,10,777.399999999987,31.1338448422848,True
496,61.93,0.91,35.47,10,51.9999999999988,98.9599317988065,True
497,61.93,0.91,35.47,20,752.319999999993,38.7096774193548,True
498,61.93,0.91,35.47,10,886.299999999998,19.8806479113385,True
499,61.93,0.91,35.47,10,223.899999999994,89.0878090366582,True
500,61.93,0.91,35.47,20,309.519999999997,91.5431560592851,True
501,61.93,0.91,35.47,15,686.519999999991,38.2588974180042,True
502,61.93,0.91,35.47,10,666.699999999983,38.7723785166241,True
503,61.93,0.91,35.47,15,321.359999999998,86.6538729937195,True
504,61.93,0.91,35.47,10,375.999999999991,58.8405797101449,True
505,61.93,0.91,35.47,15,780.35999999999,24.3893928820656,True
506,61.93,0.91,35.47,15,403.979999999996,67.0969993021633,True
507,61.93,0.91,35.47,15,773.21999999999,25.5059316120028,True
508,61.93,0.91,35.47,15,382.559999999997,73.761339846476,True
509,61.93,0.91,35.47,20,863.839999999995,28.9799476896251,True
510,61.93,0.91,35.47,10,586.599999999985,45.3708439897699,True
511,61.93,0.91,35.47,20,101.239999999999,99.180470793374,True
512,61.93,0.91,35.47,10,895.299999999999,18.5336743393009,True
513,61.93,0.91,35.47,10,25.8999999999994,99.9829497016198,True
514,61.93,0.91,35.47,10,416.49999999999,55.8908780903666,True
515,61.93,0.91,35.47,15,819.119999999989,18.5799023028612,True
516,61.93,0.91,35.47,10,723.399999999982,34.4757033248082,True
517,61.93,0.91,35.47,15,216.3,94.7138869504536,True
518,61.93,0.91,35.47,10,565.899999999986,47.0929241261722,True
519,61.93,0.91,35.47,20,721.159999999994,40.1743679163034,True
520,61.93,0.91,35.47,15,108.180000000001,98.6043265875785,True
521,61.93,0.91,35.47,15,885.419999999988,13.5205861828332,True
522,61.93,0.91,35.47,10,197.799999999995,90.5711849957375,True
523,61.93,0.91,35.47,15,522.299999999994,48.4473133286811,True
524,61.93,0.91,35.47,15,99.0000000000009,98.7264480111654,True
525,61.93,0.91,35.47,15,752.81999999999,29.3091416608514,True
526,61.93,0.91,35.47,15,601.859999999993,42.3586880669923,True
527,61.93,0.91,35.47,15,453.959999999995,53.768318213538,True
528,61.93,0.91,35.47,20,635.879999999994,45.5100261551874,True
529,61.93,0.91,35.47,20,550.599999999995,51.8395815170009,True
530,61.93,0.91,35.47,10,627.099999999984,42.1142369991475,True
531,61.93,0.91,35.47,10,152.799999999996,92.8388746803069,True
532,61.93,0.91,35.47,15,884.399999999988,13.5205861828332,True
533,61.93,0.91,35.47,10,94.2999999999977,96.7774936061381,True
534,61.93,0.91,35.47,15,643.679999999992,40.5443126308444,True
535,61.93,0.91,35.47,10,763.899999999986,32.0716112531969,True
536,61.93,0.91,35.47,15,747.71999999999,30.1814375436148,True
537,61.93,0.91,35.47,20,156.999999999998,98.3783783783784,True
538,61.93,0.91,35.47,10,307.599999999992,70.0937766410913,True
539,61.93,0.91,35.47,10,173.499999999996,91.611253196931,True
540,61.93,0.91,35.47,20,224.239999999998,97.0357454228422,True
541,61.93,0.91,35.47,15,195.9,95.7083042568039,True
542,61.93,0.91,35.47,10,902.5,16.8968456947997,True
543,61.93,0.91,35.47,15,297.899999999998,88.4508025122122,True
544,61.93,0.91,35.47,15,641.639999999992,40.5966503838102,True
545,61.93,0.91,35.47,10,273.399999999993,81.074168797954,True
546,61.93,0.91,35.47,10,78.9999999999981,97.766410912191,True
547,61.93,0.91,35.47,15,79.6200000000007,99.1102581995813,True
548,61.93,0.91,35.47,20,621.119999999994,46.4167393199651,True
549,61.93,0.91,35.47,10,170.799999999996,91.6794543904519,True
550,61.93,0.91,35.47,10,229.299999999994,88.8150042625746,True
551,61.93,0.91,35.47,20,437.439999999996,82.0924149956408,True
552,61.93,0.91,35.47,15,286.679999999998,88.7822749476622,True
553,61.93,0.91,35.47,15,789.539999999989,22.2260990928123,True
554,61.93,0.91,35.47,15,90.8400000000008,98.8834612700628,True
555,61.93,0.91,35.47,15,74.5200000000006,99.1625959525471,True
556,61.93,0.91,35.47,20,885.159999999996,26.3818657367044,True
557,61.93,0.91,35.47,20,899.919999999997,24.8474280732345,True
558,61.93,0.91,35.47,10,393.09999999999,57.9028132992328,True
559,61.93,0.91,35.47,20,107.799999999999,99.0061028770706,True
560,61.93,0.91,35.47,15,441.719999999996,54.5010467550593,True
561,61.93,0.91,35.47,15,531.479999999994,47.5401256106071,True
562,61.93,0.91,35.47,10,269.799999999993,82.4211423699915,True
563,61.93,0.91,35.47,20,583.399999999995,49.3112467306016,True
564,61.93,0.91,35.47,10,818.799999999991,28.4910485933504,True
565,61.93,0.91,35.47,15,113.280000000001,98.4822051639916,True
566,61.93,0.91,35.47,15,893.579999999988,12.9274249825541,True
567,61.93,0.91,35.47,15,130.620000000001,98.0460572226099,True
568,61.93,0.91,35.47,15,416.219999999996,59.4207955338451,True
569,61.93,0.91,35.47,10,837.699999999993,27.1781756180733,True
570,61.93,0.91,35.47,10,516.399999999987,50.7075873827792,True
571,61.93,0.91,35.47,10,232.899999999994,88.4569479965899,True
572,61.93,0.91,35.47,15,520.259999999994,48.761339846476,True
573,61.93,0.91,35.47,10,186.099999999995,91.1338448422847,True
574,61.93,0.91,35.47,15,34.7400000000002,99.8255408234474,True
575,61.93,0.91,35.47,10,495.699999999988,51.7817561807332,True
576,61.93,0.91,35.47,15,326.459999999998,86.2700628053036,True
577,61.93,0.91,35.47,20,70.0799999999988,99.4943330427201,True
578,61.93,0.91,35.47,20,470.239999999996,72.1185701830863,True
579,61.93,0.91,35.47,10,729.699999999982,34.1176470588236,True
580,61.93,0.91,35.47,15,474.359999999995,52.8087927424983,True
581,61.93,0.91,35.47,10,658.599999999983,39.6589940323956,True
582,61.93,0.91,35.47,15,308.099999999998,87.7355198883461,True
583,61.93,0.91,35.47,10,288.699999999993,74.458653026428,True
584,61.93,0.91,35.47,15,104.100000000001,98.6915561758549,True
585,61.93,0.91,35.47,20,763.799999999993,37.9598953792502,True
586,61.93,0.91,35.47,20,279.999999999997,93.2345248474281,True
587,61.93,0.91,35.47,15,49.0200000000004,99.5638520586183,True
588,61.93,0.91,35.47,10,69.0999999999983,98.312020460358,True
589,61.93,0.91,35.47,10,645.999999999984,40.6649616368287,True
590,61.93,0.91,35.47,20,299.679999999997,92.2929380993897,True
591,61.93,0.91,35.47,15,344.819999999997,84.4033496161898,True
592,61.93,0.91,35.47,20,135.679999999998,98.5876198779425,True
593,61.93,0.91,35.47,15,357.059999999997,80.8618283321703,True
594,61.93,0.91,35.47,10,875.499999999997,21.9096334185848,True
595,61.93,0.91,35.47,20,170.119999999998,98.151700087184,True
596,61.93,0.91,35.47,10,769.299999999986,31.7476555839727,True
597,61.93,0.91,35.47,15,250.979999999999,90.4745289602233,True
598,61.93,0.91,35.47,15,70.4400000000006,99.2149337055129,True
599,61.93,0.91,35.47,20,65.1599999999989,99.5815170008718,True
600,61.93,0.91,35.47,10,574.899999999986,46.0358056265985,True
601,61.93,0.91,35.47,10,357.099999999991,60.0,True
602,61.93,0.91,35.47,20,311.159999999997,91.4036617262424,True
603,61.93,0.91,35.47,10,344.499999999991,62.2847399829497,True
604,61.93,0.91,35.47,20,452.199999999996,76.8265039232781,True
605,61.93,0.91,35.47,20,852.359999999995,30.0610287707062,True
606,61.93,0.91,35.47,15,193.86,95.8129797627355,True
607,61.93,0.91,35.47,10,843.099999999994,26.9394714407502,True
608,61.93,0.91,35.47,10,196.899999999995,90.5711849957375,True
609,61.93,0.91,35.47,15,233.639999999999,92.9518492672715,True
610,61.93,0.91,35.47,10,299.499999999992,72.2591645353794,True
611,61.93,0.91,35.47,15,733.43999999999,32.7808792742499,True
612,61.93,0.91,35.47,10,222.099999999994,89.3435635123615,True
613,61.93,0.91,35.47,15,894.599999999988,12.9274249825541,True
614,61.93,0.91,35.47,10,866.499999999996,23.2566069906224,True
615,61.93,0.91,35.47,10,460.599999999988,53.2480818414323,True
616,61.93,0.91,35.47,10,584.799999999985,45.4390451832907,True
617,61.93,0.91,35.47,15,720.179999999991,35.1360781577111,True
618,61.93,0.91,35.47,15,851.759999999988,15.3000697836706,True
619,61.93,0.91,35.47,10,263.499999999993,84.4160272804774,True
620,61.93,0.91,35.47,10,428.199999999989,55.072463768116,True
621,61.93,0.91,35.47,20,522.719999999995,60.2441150828247,True
622,61.93,0.91,35.47,20,585.039999999995,49.2763731473409,True
623,61.93,0.91,35.47,15,580.439999999993,43.5973482205164,True
624,61.93,0.91,35.47,10,653.199999999984,40.2387041773231,True
625,61.93,0.91,35.47,20,35.6399999999991,99.8605056669573,True
626,61.93,0.91,35.47,15,107.160000000001,98.6392184228891,True
627,61.93,0.91,35.47,10,639.699999999984,41.0912190963342,True
628,61.93,0.91,35.47,15,859.919999999988,14.1486392184229,True
629,61.93,0.91,35.47,15,896.639999999988,11.7236566643406,True
630,61.93,0.91,35.47,10,557.799999999986,48.2523444160273,True
631,61.93,0.91,35.47,15,680.399999999991,38.6950453593859,True
632,61.93,0.91,35.47,20,58.5999999999989,99.6512641673932,True
633,61.93,0.91,35.47,10,402.99999999999,57.1355498721228,True
634,61.93,0.91,35.47,10,663.999999999983,39.0451832907076,True
635,61.93,0.91,35.47,20,66.7999999999989,99.5815170008718,True
636,61.93,0.91,35.47,15,476.399999999995,52.5994417306351,True
637,61.93,0.91,35.47,15,516.179999999994,49.1625959525471,True
638,61.93,0.91,35.47,20,52.039999999999,99.6687009590236,True
639,61.93,0.91,35.47,10,795.399999999989,30.1960784313726,True
640,61.93,0.91,35.47,10,650.499999999984,40.3580562659847,True
641,61.93,0.91,35.47,10,646.899999999984,40.5967604433078,True
642,61.93,0.91,35.47,15,815.039999999989,18.8764829030007,True
643,61.93,0.91,35.47,10,609.999999999985,43.3759590792839,True
644,61.93,0.91,35.47,15,58.2000000000005,99.4068387997209,True
645,61.93,0.91,35.47,20,283.279999999997,92.9555361813426,True
646,61.93,0.91,35.47,20,373.479999999996,86.1203138622494,True
647,61.93,0.91,35.47,20,488.279999999995,70.5666957279861,True
648,61.93,0.91,35.47,20,888.439999999997,26.1377506538797,True
649,61.93,0.91,35.47,15,363.179999999997,78.1751570132589,True
650,61.93,0.91,35.47,15,881.339999999988,13.5205861828332,True
651,61.93,0.91,35.47,10,286.899999999993,74.8167092924127,True
652,61.93,0.91,35.47,15,642.659999999992,40.5617585484997,True
653,61.93,0.91,35.47,10,510.099999999987,51.0656436487639,True
654,61.93,0.91,35.47,15,75.5400000000006,99.1625959525471,True
655,61.93,0.91,35.47,15,116.340000000001,98.4124214933705,True
656,61.93,0.91,35.47,15,414.179999999996,61.7585484996511,True
657,61.93,0.91,35.47,10,697.299999999983,36.0102301790281,True
658,61.93,0.91,35.47,20,266.879999999997,94.5248474280732,True
659,61.93,0.91,35.47,15,675.299999999991,39.1486392184229,True
660,61.93,0.91,35.47,20,114.359999999998,98.9014821272886,True
661,61.93,0.91,35.47,10,724.299999999982,34.3393009377664,True
662,61.93,0.91,35.47,10,469.599999999988,52.8900255754476,True
663,61.93,0.91,35.47,15,399.899999999996,67.8471737613399,True
664,61.93,0.91,35.47,15,874.199999999988,13.7124912770412,True
665,61.93,0.91,35.47,10,613.599999999985,43.1031543052003,True
666,61.93,0.91,35.47,20,547.319999999995,52.5544899738448,True
667,61.93,0.91,35.47,15,617.159999999992,41.9050942079554,True
668,61.93,0.91,35.47,20,657.199999999994,44.4638186573671,True
669,61.93,0.91,35.47,10,177.099999999996,91.457800511509,True
670,61.93,0.91,35.47,10,89.7999999999978,97.3913043478261,True
671,61.93,0.91,35.47,10,183.399999999995,91.2531969309463,True
672,61.93,0.91,35.47,10,664.899999999983,38.8917306052856,True
673,61.93,0.91,35.47,20,691.639999999994,42.0052310374891,True
674,61.93,0.91,35.47,15,695.699999999991,37.6133984647592,True
675,61.93,0.91,35.47,15,265.259999999999,89.672016748081,True
676,61.93,0.91,35.47,10,168.099999999996,91.9522591645354,True
677,61.93,0.91,35.47,20,417.759999999996,83.6268526591107,True
678,61.93,0.91,35.47,20,404.639999999996,84.5684394071491,True
679,61.93,0.91,35.47,15,325.439999999998,86.3921842288905,True
680,61.93,0.91,35.47,20,599.799999999995,48.0383609415867,True
681,61.93,0.91,35.47,15,294.839999999998,88.503140265178,True
682,61.93,0.91,35.47,15,370.319999999997,75.9420795533845,True
683,61.93,0.91,35.47,20,881.879999999996,26.6259808195292,True
684,61.93,0.91,35.47,15,176.52,96.5108164689463,True
685,61.93,0.91,35.47,10,402.09999999999,57.2208013640239,True
686,61.93,0.91,35.47,20,76.6399999999988,99.4420226678291,True
687,61.93,0.91,35.47,10,357.999999999991,59.9147485080989,True
688,61.93,0.91,35.47,10,394.89999999999,57.6300085251492,True
689,61.93,0.91,35.47,15,168.36,96.7899511514305,True
690,61.93,0.91,35.47,15,665.099999999992,40.0209351011863,True
691,61.93,0.91,35.47,10,721.599999999982,34.61210571185,True
692,61.93,0.91,35.47,10,656.799999999983,39.9317988064791,True
693,61.93,0.91,35.47,10,116.799999999997,95.4134697357204,True
694,61.93,0.91,35.47,10,848.499999999994,25.8141517476556,True
695,61.93,0.91,35.47,15,823.199999999989,18.5799023028612,True
696,61.93,0.91,35.47,15,401.939999999996,67.2016748080949,True
697,61.93,0.91,35.47,10,732.399999999983,33.9471440750213,True
698,61.93,0.91,35.47,20,867.119999999995,28.3696599825632,True
699,61.93,0.91,35.47,10,141.999999999996,93.2139812446718,True
700,61.93,0.91,35.47,15,341.759999999997,84.9092812281926,True
701,61.93,0.91,35.47,15,492.719999999995,51.5003489183531,True
702,61.93,0.91,35.47,15,283.619999999998,89.0090718771808,True
703,61.93,0.91,35.47,20,204.559999999998,97.3147340889276,True
704,61.93,0.91,35.47,10,256.299999999994,84.8252344416028,True
705,61.93,0.91,35.47,15,462.119999999995,53.4193998604327,True
706,61.93,0.91,35.47,10,649.599999999984,40.3921568627451,True
707,61.93,0.91,35.47,10,882.699999999998,20.5456095481671,True
708,61.93,0.91,35.47,15,255.059999999999,90.2651779483601,True
709,61.93,0.91,35.47,15,468.239999999995,53.24494068388,True
710,61.93,0.91,35.47,15,52.0800000000004,99.4940683879972,True
711,61.93,0.91,35.47,20,860.559999999995,29.1194420226678,True
712,61.93,0.91,35.47,20,557.159999999995,50.9503051438535,True
713,61.93,0.91,35.47,10,766.599999999986,31.9522591645354,True
714,61.93,0.91,35.47,15,270.359999999999,89.5673412421494,True
715,61.93,0.91,35.47,10,632.499999999984,41.7902813299233,True
716,61.93,0.91,35.47,15,635.519999999992,41.1200279134682,True
717,61.93,0.91,35.47,15,564.119999999993,44.5394277739009,True
718,61.93,0.91,35.47,15,301.979999999998,88.0146545708305,True
719,61.93,0.91,35.47,10,692.799999999983,36.4023870417733,True
720,61.93,0.91,35.47,15,112.260000000001,98.4996510816469,True
721,61.93,0.91,35.47,15,429.479999999996,55.9665038381019,True
722,61.93,0.91,35.47,10,364.299999999991,59.6248934356351,True
723,61.93,0.91,35.47,15,566.159999999993,44.5045359385904,True
724,61.93,0.91,35.47,10,511.899999999987,50.9292412617221,True
725,61.93,0.91,35.47,10,577.599999999986,45.8312020460358,True
726,61.93,0.91,35.47,10,417.39999999999,55.7885763000852,True
727,61.93,0.91,35.47,15,571.259999999993,44.1207257501745,True
728,61.93,0.91,35.47,10,807.09999999999,29.3094629156011,True
729,61.93,0.91,35.47,15,364.199999999997,77.7390090718772,True
730,61.93,0.91,35.47,10,508.299999999987,51.2190963341859,True
731,61.93,0.91,35.47,20,826.119999999993,33.3914559721011,True
732,61.93,0.91,35.47,20,220.959999999998,97.1229293809939,True
733,61.93,0.91,35.47,15,35.7600000000002,99.8080949057921,True
734,61.93,0.91,35.47,15,273.419999999999,89.4277739009072,True
735,61.93,0.91,35.47,10,725.199999999982,34.3222506393862,True
736,61.93,0.91,35.47,15,54.1200000000004,99.4591765526867,True
737,61.93,0.91,35.47,10,382.29999999999,58.5336743393009,True
738,61.93,0.91,35.47,20,799.879999999993,35.9895379250218,True
739,61.93,0.91,35.47,20,853.999999999995,29.8692240627725,True
740,61.93,0.91,35.47,10,558.699999999986,48.2352941176471,True
741,61.93,0.91,35.47,15,53.1000000000004,99.476622470342,True
742,61.93,0.91,35.47,10,168.999999999996,91.8499573742541,True
743,61.93,0.91,35.47,10,618.999999999984,42.6086956521739,True
744,61.93,0.91,35.47,15,356.039999999997,81.0886252616888,True
745,61.93,0.91,35.47,10,135.699999999997,93.8107416879796,True
746,61.93,0.91,35.47,15,713.039999999991,35.8688066992324,True
747,61.93,0.91,35.47,10,305.799999999992,71.0485933503837,True
748,61.93,0.91,35.47,10,148.299999999996,92.9752770673487,True
749,61.93,0.91,35.47,15,306.059999999998,87.857641311933,True
750,61.93,0.91,35.47,15,834.419999999989,15.8757850662945,True
751,61.93,0.91,35.47,20,596.519999999995,48.561464690497,True
752,61.93,0.91,35.47,20,206.199999999998,97.2624237140366,True
753,61.93,0.91,35.47,10,681.099999999983,37.4936061381075,True
754,61.93,0.91,35.47,10,615.399999999985,42.9326513213981,True
755,61.93,0.91,35.47,10,215.799999999995,89.769820971867,True
756,61.93,0.91,35.47,20,160.279999999998,98.3260680034874,True
757,61.93,0.91,35.47,20,693.279999999994,41.8831734960767,True
758,61.93,0.91,35.47,10,823.299999999992,28.1329923273657,True
759,61.93,0.91,35.47,20,407.919999999996,84.4812554489974,True
760,61.93,0.91,35.47,15,725.279999999991,34.542916957432,True
761,61.93,0.91,35.47,15,600.839999999993,42.4110258199582,True
762,61.93,0.91,35.47,20,680.159999999994,42.4411508282476,True
763,61.93,0.91,35.47,15,449.879999999996,53.9253314724355,True
764,61.93,0.91,35.47,20,737.559999999993,39.3374019180471,True
765,61.93,0.91,35.47,10,517.299999999987,50.7075873827792,True
766,61.93,0.91,35.47,10,772.899999999987,31.4407502131288,True
767,61.93,0.91,35.47,15,581.459999999993,43.5450104675506,True
768,61.93,0.91,35.47,10,708.999999999982,35.4475703324808,True
769,61.93,0.91,35.47,10,804.39999999999,29.4117647058824,True
770,61.93,0.91,35.47,20,122.559999999998,98.7794245858762,True
771,61.93,0.91,35.47,20,81.5599999999987,99.4071490845685,True
772,61.93,0.91,35.47,10,609.099999999985,43.3759590792839,True
773,61.93,0.91,35.47,20,862.199999999995,29.1020052310375,True
774,61.93,0.91,35.47,10,459.699999999988,53.2992327365729,True
775,61.93,0.91,35.47,10,816.999999999991,28.5763000852515,True
776,61.93,0.91,35.47,15,28.6200000000002,99.8778785764132,True
777,61.93,0.91,35.47,15,619.199999999993,41.8702023726448,True
778,61.93,0.91,35.47,15,892.559999999988,12.9274249825541,True
779,61.93,0.91,35.47,15,903.779999999987,9.21144452198183,True
780,61.93,0.91,35.47,20,719.519999999994,40.2266782911944,True
781,61.93,0.91,35.47,10,770.199999999986,31.6965046888321,True
782,61.93,0.91,35.47,20,804.799999999993,35.4489973844812,True
783,61.93,0.91,35.47,10,358.899999999991,59.8976982097187,True
784,61.93,0.91,35.47,20,803.159999999993,35.5187445510026,True
785,61.93,0.91,35.47,15,631.439999999992,41.3991625959526,True
786,61.93,0.91,35.47,10,280.599999999993,76.8968456947997,True
787,61.93,0.91,35.47,10,81.699999999998,97.6641091219097,True
788,61.93,0.91,35.47,20,778.559999999993,37.2101133391456,True
789,61.93,0.91,35.47,10,529.899999999987,50.1960784313726,True
790,61.93,0.91,35.47,10,68.1999999999983,98.3461210571185,True
791,61.93,0.91,35.47,10,236.499999999994,88.0647911338449,True
792,61.93,0.91,35.47,20,184.879999999998,97.7680906713165,True
793,61.93,0.91,35.47,15,722.219999999991,35.0314026517795,True
794,61.93,0.91,35.47,20,483.359999999995,71.176983435048,True
795,61.93,0.91,35.47,10,788.199999999988,30.5882352941177,True
796,61.93,0.91,35.47,10,138.399999999997,93.6743393009378,True
797,61.93,0.91,35.47,15,438.659999999996,54.8499651081647,True
798,61.93,0.91,35.47,10,754.899999999985,32.5490196078431,True
799,61.93,0.91,35.47,10,243.699999999994,86.5814151747656,True
800,61.93,0.91,35.47,10,155.499999999996,92.7877237851663,True
801,61.93,0.91,35.47,20,337.399999999997,88.9799476896252,True
802,61.93,0.91,35.47,10,101.499999999998,96.2148337595908,True
803,61.93,0.91,35.47,10,35.7999999999992,99.4884910485934,True
804,61.93,0.91,35.47,10,228.399999999994,88.8320545609549,True
805,61.93,0.91,35.47,10,444.399999999989,54.0153452685422,True
806,61.93,0.91,35.47,15,776.27999999999,24.7732030704815,True
807,61.93,0.91,35.47,15,579.419999999993,43.6147941381717,True
808,61.93,0.91,35.47,10,323.799999999992,64.9786871270247,True
809,61.93,0.91,35.47,10,64.5999999999984,98.4143222506394,True
810,61.93,0.91,35.47,10,452.499999999989,53.7254901960784,True
811,61.93,0.91,35.47,20,796.599999999993,36.1987794245859,True
812,61.93,0.91,35.47,20,78.2799999999988,99.4420226678291,True
813,61.93,0.91,35.47,15,742.61999999999,31.6992323796232,True
814,61.93,0.91,35.47,10,773.799999999987,31.3895993179881,True
815,61.93,0.91,35.47,15,302.999999999998,87.9972086531752,True
816,61.93,0.91,35.47,10,104.199999999997,96.1125319693095,True
817,61.93,0.91,35.47,10,563.199999999986,47.5191815856778,True
818,61.93,0.91,35.47,10,681.999999999983,37.4936061381075,True
819,61.93,0.91,35.47,10,603.699999999985,43.8874680306906,True
820,61.93,0.91,35.47,10,218.499999999995,89.531116794544,True
821,61.93,0.91,35.47,20,435.799999999996,82.3365300784656,True
822,61.93,0.91,35.47,15,386.639999999997,72.8018143754361,True
823,61.93,0.91,35.47,15,488.639999999995,51.7445917655269,True
824,61.93,0.91,35.47,10,618.099999999984,42.7791986359761,True
825,61.93,0.91,35.47,10,340.899999999991,62.6768968456948,True
826,61.93,0.91,35.47,15,484.559999999995,51.9888346127006,True
827,61.93,0.91,35.47,20,701.479999999994,41.4472537053182,True
828,61.93,0.91,35.47,15,849.719999999988,15.3000697836706,True
829,61.93,0.91,35.47,15,161.220000000001,97.0865317515702,True
830,61.93,0.91,35.47,15,539.639999999994,46.5282623866016,True
831,61.93,0.91,35.47,10,789.999999999988,30.5541346973572,True
832,61.93,0.91,35.47,20,270.159999999997,94.2284219703575,True
833,61.93,0.91,35.47,10,789.099999999988,30.5711849957374,True
834,61.93,0.91,35.47,15,865.019999999988,13.8171667829728,True
835,61.93,0.91,35.47,20,447.279999999996,78.7271142109852,True
836,61.93,0.91,35.47,15,32.7000000000002,99.8604326587579,True
837,61.93,0.91,35.47,10,114.099999999997,95.532821824382,True
838,61.93,0.91,35.47,20,124.199999999998,98.7271142109852,True
839,61.93,0.91,35.47,10,425.499999999989,55.2429667519182,True
840,61.93,0.91,35.47,10,227.499999999994,88.8320545609549,True
841,61.93,0.91,35.47,15,204.06,95.2198185624564,True
842,61.93,0.91,35.47,15,275.459999999998,89.3230983949756,True
843,61.93,0.91,35.47,10,96.0999999999976,96.6581415174766,True
844,61.93,0.91,35.47,20,785.119999999993,36.8962510897995,True
845,61.93,0.91,35.47,20,361.999999999996,86.6434176111596,True
846,61.93,0.91,35.47,20,99.5999999999986,99.1979075850044,True
847,61.93,0.91,35.47,20,50.399999999999,99.6687009590236,True
848,61.93,0.91,35.47,10,762.099999999986,32.1398124467179,True
