,C,H,O,heat_rate,T,mass_porc,biomass_OP
3043,52.79,2.57,42.75,10,20.721,7.85440613026819,True
3044,52.79,2.57,42.75,10,20.613,5.26819923371645,True
3045,52.79,2.57,42.75,5,20.351,1.9448946515397,True
3046,52.79,2.57,42.75,10,24.479,97.8448275862069,True
3047,52.79,2.57,42.75,5,20.633,8.47418383885158,True
3048,52.79,2.57,42.75,10,20.916,12.5239463601533,True
3049,52.79,2.57,42.75,5,21.36,25.2373234545034,True
3050,52.79,2.57,42.75,10,21.183,18.9176245210728,True
3051,52.79,2.57,42.75,5,24.532,98.7265570733966,True
3052,52.79,2.57,42.75,10,24.383,95.5459770114943,True
3053,52.79,2.57,42.75,10,24.453,97.2222222222222,True
3054,52.79,2.57,42.75,10,20.909,12.3563218390804,True
3055,52.79,2.57,42.75,15,21.093,9.29531121469698,True
3056,52.79,2.57,42.75,10,21.264,20.8572796934866,True
3057,52.79,2.57,42.75,15,20.802,1.26131066630105,True
3058,52.79,2.57,42.75,15,24.219,94.9273375377022,True
3059,52.79,2.57,42.75,5,21.819,35.5174808983561,True
3060,52.79,2.57,42.75,5,24.546,99.073859689743,True
3061,52.79,2.57,42.75,5,20.496,5.30215327622133,True
3062,52.79,2.57,42.75,5,24.235,91.8731187774948,True
3063,52.79,2.57,42.75,5,20.4,3.07941653160452,True
3064,52.79,2.57,42.75,5,24.404,95.7860615883307,True
3065,52.79,2.57,42.75,5,20.481,4.93169715211857,True
3066,52.79,2.57,42.75,15,20.889,3.70167260762265,True
3067,52.79,2.57,42.75,5,24.564,99.4906228293587,True
3068,52.79,2.57,42.75,5,20.615,8.05742069923591,True
3069,52.79,2.57,42.75,10,24.368,95.1867816091955,True
3070,52.79,2.57,42.75,5,23.305,70.3403565640195,True
3071,52.79,2.57,42.75,5,20.628,8.35841630006948,True
3072,52.79,2.57,42.75,5,21.905,37.7170641352165,True
3073,52.79,2.57,42.75,10,20.848,10.8955938697318,True
3074,52.79,2.57,42.75,5,20.726,10.5579995369298,True
3075,52.79,2.57,42.75,5,20.573,7.0849733734661,True
3076,52.79,2.57,42.75,10,24.311,93.8218390804598,True
3077,52.79,2.57,42.75,5,24.581,99.8842324612179,True
3078,52.79,2.57,42.75,5,24.392,95.4850659874971,True
3079,52.79,2.57,42.75,5,21.137,20.1203982403334,True
3080,52.79,2.57,42.75,5,24.537,98.8423246121788,True
3081,52.79,2.57,42.75,10,20.479,2.05938697318004,True
3082,52.79,2.57,42.75,15,20.91,4.2774883465862,True
3083,52.79,2.57,42.75,5,24.377,95.1609168789072,True
3084,52.79,2.57,42.75,15,24.223,95.0918563202633,True
3085,52.79,2.57,42.75,10,20.986,14.2001915708812,True
3086,52.79,2.57,42.75,15,24.241,95.6128324650398,True
3087,52.79,2.57,42.75,5,22.975,62.6996990043992,True
3088,52.79,2.57,42.75,10,21.296,21.6235632183909,True
3089,52.79,2.57,42.75,5,21.567,30.0995600833526,True
3090,52.79,2.57,42.75,5,20.711,10.2570039360964,True
3091,52.79,2.57,42.75,5,20.563,6.83028478814545,True
3092,52.79,2.57,42.75,5,21.482,28.1083584163001,True
3093,52.79,2.57,42.75,15,20.951,5.40170002741978,True
3094,52.79,2.57,42.75,5,21.106,19.4026394998843,True
3095,52.79,2.57,42.75,5,24.264,92.5214169946748,True
3096,52.79,2.57,42.75,5,21.525,29.0808057420699,True
3097,52.79,2.57,42.75,5,21.46,27.5989812456587,True
3098,52.79,2.57,42.75,10,20.544,3.61590038314176,True
3099,52.79,2.57,42.75,5,20.567,6.94605232692755,True
3100,52.79,2.57,42.75,15,21.002,6.80010967918831,True
3101,52.79,2.57,42.75,10,20.495,2.44252873563219,True
3102,52.79,2.57,42.75,5,20.537,6.25144709423477,True
3103,52.79,2.57,42.75,5,21.406,26.3718453345682,True
3104,52.79,2.57,42.75,5,24.498,97.9624913174347,True
3105,52.79,2.57,42.75,5,23.018,63.672146330169,True
3106,52.79,2.57,42.75,15,23.912,86.1530024677818,True
3107,52.79,2.57,42.75,5,20.347,1.85228062051405,True
3108,52.79,2.57,42.75,5,20.695,9.88654781199351,True
3109,52.79,2.57,42.75,5,20.553,6.62190321833761,True
3110,52.79,2.57,42.75,5,23.8,81.755035887937,True
3111,52.79,2.57,42.75,10,20.632,5.72318007662829,True
3112,52.79,2.57,42.75,10,20.686,7.0162835249042,True
3113,52.79,2.57,42.75,5,20.508,5.55684186154207,True
3114,52.79,2.57,42.75,15,20.901,4.03071017274468,True
3115,52.79,2.57,42.75,10,20.549,3.73563218390802,True
3116,52.79,2.57,42.75,10,20.669,6.60919540229885,True
3117,52.79,2.57,42.75,15,24.305,97.3676994790239,True
3118,52.79,2.57,42.75,5,21.453,27.4137531836073,True
3119,52.79,2.57,42.75,10,24.55,99.5450191570882,True
3120,52.79,2.57,42.75,15,21.355,16.4792980531944,True
3121,52.79,2.57,42.75,5,21.454,27.4600601991202,True
3122,52.79,2.57,42.75,10,20.904,12.2365900383142,True
3123,52.79,2.57,42.75,15,20.96,5.62105840416777,True
3124,52.79,2.57,42.75,10,21.359,23.1321839080459,True
3125,52.79,2.57,42.75,5,21.263,23.0145867098865,True
3126,52.79,2.57,42.75,15,24.391,99.6435426377845,True
3127,52.79,2.57,42.75,5,24.203,91.1090530215328,True
3128,52.79,2.57,42.75,10,20.549,3.73563218390802,True
3129,52.79,2.57,42.75,5,20.521,5.88099097013201,True
3130,52.79,2.57,42.75,5,20.517,5.78837693910628,True
3131,52.79,2.57,42.75,15,20.986,6.36139292569234,True
3132,52.79,2.57,42.75,5,20.418,3.44987265570736,True
3133,52.79,2.57,42.75,10,20.619,5.411877394636,True
3134,52.79,2.57,42.75,5,24.391,95.4850659874971,True
3135,52.79,2.57,42.75,5,21.482,28.1315119240565,True
3136,52.79,2.57,42.75,5,20.453,4.30655244269507,True
3137,52.79,2.57,42.75,15,20.825,1.94680559363855,True
3138,52.79,2.57,42.75,15,20.914,4.38716753496025,True
3139,52.79,2.57,42.75,5,20.396,2.98680250057887,True
3140,52.79,2.57,42.75,15,20.989,6.44365231697284,True
3141,52.79,2.57,42.75,5,23.129,66.0801111368372,True
3142,52.79,2.57,42.75,5,21.28,23.4081963417458,True
3143,52.79,2.57,42.75,10,20.648,6.10632183908044,True
3144,52.79,2.57,42.75,15,20.771,0.438716753495976,True
3145,52.79,2.57,42.75,5,20.434,3.86663579532303,True
3146,52.79,2.57,42.75,10,20.651,6.17816091954021,True
3147,52.79,2.57,42.75,5,20.692,9.84024079648069,True
3148,52.79,2.57,42.75,10,20.972,13.8649425287356,True
3149,52.79,2.57,42.75,5,24.493,97.8235702708961,True
3150,52.79,2.57,42.75,5,20.632,8.42787682333876,True
3151,52.79,2.57,42.75,10,23.838,82.4952107279694,True
3152,52.79,2.57,42.75,10,20.478,2.03544061302676,True
3153,52.79,2.57,42.75,5,21.634,31.5119240564946,True
3154,52.79,2.57,42.75,15,20.799,1.23389086920752,True
3155,52.79,2.57,42.75,5,20.424,3.63510071775874,True
3156,52.79,2.57,42.75,5,21.54,29.4281083584163,True
3157,52.79,2.57,42.75,5,23.659,78.4440842787683,True
3158,52.79,2.57,42.75,10,21.323,22.2701149425287,True
3159,52.79,2.57,42.75,10,23.924,84.5545977011494,True
3160,52.79,2.57,42.75,5,24.419,96.1333642046771,True
3161,52.79,2.57,42.75,10,24.401,95.9770114942529,True
3162,52.79,2.57,42.75,5,20.882,14.2394072702015,True
3163,52.79,2.57,42.75,5,24.416,96.0639036814078,True
3164,52.79,2.57,42.75,5,20.564,6.87659180365827,True
3165,52.79,2.57,42.75,15,20.979,6.16945434603778,True
3166,52.79,2.57,42.75,5,24.582,99.9073859689744,True
3167,52.79,2.57,42.75,10,20.799,9.7222222222222,True
3168,52.79,2.57,42.75,5,21.374,25.5846260708497,True
3169,52.79,2.57,42.75,5,24.572,99.6758508914101,True
3170,52.79,2.57,42.75,5,24.548,99.1201667052559,True
3171,52.79,2.57,42.75,5,21.573,30.1921741143784,True
3172,52.79,2.57,42.75,10,20.57,4.23850574712643,True
3173,52.79,2.57,42.75,5,20.592,7.52489002083814,True
3174,52.79,2.57,42.75,5,21.511,28.8029636489928,True
3175,52.79,2.57,42.75,10,20.613,5.26819923371645,True
3176,52.79,2.57,42.75,15,20.989,6.44365231697284,True
3177,52.79,2.57,42.75,15,24.199,94.3241020016452,True
3178,52.79,2.57,42.75,5,23.646,78.0273211391526,True
3179,52.79,2.57,42.75,5,20.48,4.93169715211857,True
3180,52.79,2.57,42.75,5,21.548,29.6596434359805,True
3181,52.79,2.57,42.75,10,24.214,91.499042145594,True
3182,52.79,2.57,42.75,5,20.503,5.44107432275989,True
3183,52.79,2.57,42.75,10,20.714,7.68678160919536,True
3184,52.79,2.57,42.75,10,20.487,2.25095785440607,True
3185,52.79,2.57,42.75,5,20.49,5.16323222968278,True
3186,52.79,2.57,42.75,10,24.459,97.3659003831418,True
3187,52.79,2.57,42.75,15,20.952,5.42911982451331,True
3188,52.79,2.57,42.75,10,20.916,12.5239463601533,True
3189,52.79,2.57,42.75,15,24.271,96.4354263778448,True
3190,52.79,2.57,42.75,5,20.516,5.74206992359345,True
3191,52.79,2.57,42.75,5,20.376,2.47742532993747,True
3192,52.79,2.57,42.75,5,23.248,69.0206066219033,True
3193,52.79,2.57,42.75,10,20.861,11.2068965517241,True
3194,52.79,2.57,42.75,5,21.397,26.0708497337347,True
3195,52.79,2.57,42.75,5,21.189,21.347534151424,True
3196,52.79,2.57,42.75,5,20.377,2.52373234545038,True
3197,52.79,2.57,42.75,5,20.764,11.4841398471869,True
3198,52.79,2.57,42.75,5,21.483,28.1315119240565,True
3199,52.79,2.57,42.75,15,21.346,16.0405812996983,True
3200,52.79,2.57,42.75,5,20.344,1.78282009724477,True
3201,52.79,2.57,42.75,5,20.495,5.27899976846496,True
3202,52.79,2.57,42.75,10,22.558,51.8438697318008,True
3203,52.79,2.57,42.75,10,20.855,11.0632183908046,True
3204,52.79,2.57,42.75,10,20.677,6.80076628352488,True
3205,52.79,2.57,42.75,5,24.403,95.7397545728178,True
3206,52.79,2.57,42.75,10,20.638,5.86685823754783,True
3207,52.79,2.57,42.75,10,24.566,99.9281609195402,True
3208,52.79,2.57,42.75,10,20.919,12.595785440613,True
3209,52.79,2.57,42.75,5,24.539,98.9117851354481,True
3210,52.79,2.57,42.75,5,21.312,24.1722620977078,True
3211,52.79,2.57,42.75,10,24.304,93.6542145593871,True
3212,52.79,2.57,42.75,15,21.177,11.5163147792706,True
3213,52.79,2.57,42.75,10,23.86,83.022030651341,True
3214,52.79,2.57,42.75,5,20.553,6.62190321833761,True
3215,52.79,2.57,42.75,10,24.537,99.2337164750958,True
3216,52.79,2.57,42.75,10,22.887,59.7222222222222,True
3217,52.79,2.57,42.75,5,20.711,10.2801574438527,True
3218,52.79,2.57,42.75,10,23.647,77.9214559386974,True
3219,52.79,2.57,42.75,5,21.697,32.947441537393,True
3220,52.79,2.57,42.75,5,20.642,8.68256540865941,True
3221,52.79,2.57,42.75,10,20.639,5.89080459770112,True
3222,52.79,2.57,42.75,5,20.787,11.9935170178282,True
3223,52.79,2.57,42.75,15,20.893,3.81135179599669,True
3224,52.79,2.57,42.75,10,20.63,5.6752873563218,True
3225,52.79,2.57,42.75,10,24.278,93.0316091954024,True
3226,52.79,2.57,42.75,10,20.986,14.2001915708812,True
3227,52.79,2.57,42.75,5,21.105,19.3794859921278,True
3228,52.79,2.57,42.75,5,21.489,28.2935864783515,True
3229,52.79,2.57,42.75,5,24.293,93.2160222273675,True
3230,52.79,2.57,42.75,10,21.228,19.9952107279693,True
3231,52.79,2.57,42.75,5,20.68,9.56239870340357,True
3232,52.79,2.57,42.75,10,20.568,4.19061302681986,True
3233,52.79,2.57,42.75,10,20.503,2.63409961685822,True
3234,52.79,2.57,42.75,5,24.423,96.2028247279463,True
3235,52.79,2.57,42.75,5,24.58,99.8379254457051,True
3236,52.79,2.57,42.75,5,20.756,11.2989117851354,True
3237,52.79,2.57,42.75,10,20.478,2.03544061302676,True
3238,52.79,2.57,42.75,5,20.509,5.57999536929844,True
3239,52.79,2.57,42.75,15,20.955,5.51137921579372,True
3240,52.79,2.57,42.75,10,20.426,0.790229885057417,True
3241,52.79,2.57,42.75,5,20.7,10.0254688585321,True
3242,52.79,2.57,42.75,5,20.697,9.93285482750642,True
3243,52.79,2.57,42.75,15,20.897,3.8936111872772,True
3244,52.79,2.57,42.75,15,24.333,98.1354537976419,True
3245,52.79,2.57,42.75,5,23.231,68.5575364667748,True
3246,52.79,2.57,42.75,5,20.625,8.2889557768002,True
3247,52.79,2.57,42.75,5,23.902,84.1398471868488,True
3248,52.79,2.57,42.75,10,21.194,19.1810344827586,True
3249,52.79,2.57,42.75,5,24.398,95.6471405417921,True
3250,52.79,2.57,42.75,10,24.568,99.9760536398468,True
3251,52.79,2.57,42.75,15,23.577,75.9528379489992,True
3252,52.79,2.57,42.75,10,20.558,3.95114942528734,True
3253,52.79,2.57,42.75,10,20.797,9.67432950191571,True
3254,52.79,2.57,42.75,5,24.585,99.9768464922436,True
3255,52.79,2.57,42.75,5,21.166,20.7223894420005,True
3256,52.79,2.57,42.75,5,20.729,10.6969205834684,True
3257,52.79,2.57,42.75,5,20.434,3.86663579532303,True
3258,52.79,2.57,42.75,15,21.049,8.0888401425829,True
3259,52.79,2.57,42.75,10,24.312,93.8457854406131,True
3260,52.79,2.57,42.75,5,21.666,32.3686038434823,True
3261,52.79,2.57,42.75,5,21.014,17.2030562630239,True
3262,52.79,2.57,42.75,5,24.261,92.4519564714055,True
3263,52.79,2.57,42.75,10,24.17,90.4454022988506,True
3264,52.79,2.57,42.75,5,21.334,24.6816392683491,True
3265,52.79,2.57,42.75,10,24.451,97.1743295019158,True
3266,52.79,2.57,42.75,10,20.729,8.04597701149422,True
3267,52.79,2.57,42.75,5,20.654,8.96040750173653,True
3268,52.79,2.57,42.75,5,20.664,9.19194257930081,True
3269,52.79,2.57,42.75,10,24.317,93.9655172413793,True
3270,52.79,2.57,42.75,5,20.32,1.22713591109055,True
3271,52.79,2.57,42.75,15,21.186,11.8453523443926,True
3272,52.79,2.57,42.75,5,20.574,7.10812688122256,True
3273,52.79,2.57,42.75,10,20.638,5.86685823754783,True
3274,52.79,2.57,42.75,10,24.441,96.9348659003832,True
3275,52.79,2.57,42.75,15,21.0,6.74527008500134,True
3276,52.79,2.57,42.75,15,20.995,6.60817109953386,True
3277,52.79,2.57,42.75,15,24.205,94.5982999725802,True
3278,52.79,2.57,42.75,15,24.392,99.725802029065,True
3279,52.79,2.57,42.75,10,20.791,9.53065134099616,True
3280,52.79,2.57,42.75,5,23.233,68.6269969900441,True
3281,52.79,2.57,42.75,15,20.995,6.60817109953386,True
3282,52.79,2.57,42.75,5,24.18,90.5996758508914,True
3283,52.79,2.57,42.75,10,24.304,93.6542145593871,True
3284,52.79,2.57,42.75,5,22.65,54.248668673304,True
3285,52.79,2.57,42.75,5,24.335,94.1884695531374,True
3286,52.79,2.57,42.75,10,21.091,16.7145593869731,True
3287,52.79,2.57,42.75,10,20.456,1.50862068965515,True
3288,52.79,2.57,42.75,15,23.012,59.1993419248698,True
3289,52.79,2.57,42.75,15,24.379,99.396764463943,True
3290,52.79,2.57,42.75,15,24.161,93.3918289004662,True
3291,52.79,2.57,42.75,5,24.353,94.605232692753,True
3292,52.79,2.57,42.75,10,20.481,2.10727969348653,True
3293,52.79,2.57,42.75,5,20.331,1.48182449641121,True
3294,52.79,2.57,42.75,5,20.642,8.65941190090296,True
3295,52.79,2.57,42.75,5,21.143,20.2824727946284,True
3296,52.79,2.57,42.75,5,24.436,96.5038203287798,True
3297,52.79,2.57,42.75,5,20.355,2.03750868256543,True
3298,52.79,2.57,42.75,10,22.966,61.6139846743295,True
3299,52.79,2.57,42.75,15,21.077,8.856594461201,True
3300,52.79,2.57,42.75,5,20.633,8.47418383885158,True
3301,52.79,2.57,42.75,10,24.455,97.2701149425288,True
3302,52.79,2.57,42.75,10,24.236,92.0258620689656,True
3303,52.79,2.57,42.75,5,24.001,86.4551979624914,True
3304,52.79,2.57,42.75,10,20.822,10.2729885057471,True
3305,52.79,2.57,42.75,15,20.995,6.60817109953386,True
3306,52.79,2.57,42.75,15,22.796,54.017000274198,True
3307,52.79,2.57,42.75,10,20.581,4.50191570881224,True
3308,52.79,2.57,42.75,15,24.391,99.725802029065,True
3309,52.79,2.57,42.75,5,20.481,4.95485065987502,True
3310,52.79,2.57,42.75,5,21.253,22.8293586478352,True
3311,52.79,2.57,42.75,5,24.556,99.3053947673073,True
3312,52.79,2.57,42.75,5,22.241,45.427182218106,True
3313,52.79,2.57,42.75,10,24.501,98.3716475095786,True
3314,52.79,2.57,42.75,5,20.567,6.94605232692755,True
3315,52.79,2.57,42.75,10,24.289,93.2950191570882,True
3316,52.79,2.57,42.75,15,20.885,3.59199341924871,True
3317,52.79,2.57,42.75,15,20.959,5.62105840416777,True
3318,52.79,2.57,42.75,5,21.675,32.461217874508,True
3319,52.79,2.57,42.75,5,21.297,23.8481129891179,True
3320,52.79,2.57,42.75,5,21.147,20.3750868256541,True
3321,52.79,2.57,42.75,15,20.894,3.83877159309013,True
3322,52.79,2.57,42.75,10,21.105,17.0498084291188,True
3323,52.79,2.57,42.75,5,23.55,75.8045843945358,True
3324,52.79,2.57,42.75,5,24.571,99.6526973836537,True
3325,52.79,2.57,42.75,15,21.052,8.11625993967643,True
3326,52.79,2.57,42.75,10,21.215,19.683908045977,True
3327,52.79,2.57,42.75,15,20.824,1.91938579654511,True
3328,52.79,2.57,42.75,5,20.383,2.61634637647603,True
3329,52.79,2.57,42.75,5,24.575,99.7453114146793,True
3330,52.79,2.57,42.75,5,23.179,67.3767075711971,True
3331,52.79,2.57,42.75,5,20.577,7.17758740449183,True
3332,52.79,2.57,42.75,5,23.651,78.2588562167168,True
3333,52.79,2.57,42.75,15,21.02,7.29366602687136,True
3334,52.79,2.57,42.75,10,24.331,94.3007662835249,True
3335,52.79,2.57,42.75,15,24.179,93.8853852481492,True
3336,52.79,2.57,42.75,5,24.576,99.7684649224358,True
3337,52.79,2.57,42.75,5,20.593,7.52489002083814,True
3338,52.79,2.57,42.75,5,20.888,14.3088677934708,True
3339,52.79,2.57,42.75,10,20.572,4.28639846743292,True
3340,52.79,2.57,42.75,15,21.433,18.48094324102,True
3341,52.79,2.57,42.75,5,20.674,9.40032414910857,True
3342,52.79,2.57,42.75,15,21.193,11.9550315327667,True
3343,52.79,2.57,42.75,5,21.523,29.0808057420699,True
3344,52.79,2.57,42.75,5,24.461,97.0826580226905,True
3345,52.79,2.57,42.75,5,20.368,2.33850428339891,True
3346,52.79,2.57,42.75,10,21.197,19.2528735632184,True
3347,52.79,2.57,42.75,5,21.688,32.8779810141237,True
3348,52.79,2.57,42.75,5,21.253,22.8062051400787,True
3349,52.79,2.57,42.75,15,24.249,95.7773512476008,True
3350,52.79,2.57,42.75,5,20.522,5.90414447788838,True
3351,52.79,2.57,42.75,10,20.481,2.10727969348653,True
3352,52.79,2.57,42.75,15,20.84,2.35810255004109,True
3353,52.79,2.57,42.75,15,24.376,99.287085275569,True
3354,52.79,2.57,42.75,5,24.576,99.7684649224358,True
3355,52.79,2.57,42.75,5,20.782,11.9240564945589,True
3356,52.79,2.57,42.75,10,20.598,4.90900383141759,True
3357,52.79,2.57,42.75,10,20.501,2.58620689655165,True
3358,52.79,2.57,42.75,5,21.066,18.4764991896273,True
3359,52.79,2.57,42.75,10,20.596,4.8611111111111,True
3360,52.79,2.57,42.75,5,24.296,93.2623292428804,True
3361,52.79,2.57,42.75,5,20.716,10.3727714748785,True
3362,52.79,2.57,42.75,5,20.633,8.45103033109521,True
3363,52.79,2.57,42.75,15,21.189,11.8727721414862,True
3364,52.79,2.57,42.75,10,20.781,9.29118773946356,True
3365,52.79,2.57,42.75,15,21.25,13.5453797641897,True
3366,52.79,2.57,42.75,15,20.967,5.84041678091575,True
3367,52.79,2.57,42.75,10,21.056,15.8764367816092,True
3368,52.79,2.57,42.75,5,21.646,31.8129196573281,True
3369,52.79,2.57,42.75,5,20.293,0.601991201667048,True
3370,52.79,2.57,42.75,5,21.7,33.1095160916879,True
3371,52.79,2.57,42.75,15,24.245,95.7225116534138,True
3372,52.79,2.57,42.75,10,22.648,53.9990421455939,True
3373,52.79,2.57,42.75,5,20.763,11.4841398471869,True
3374,52.79,2.57,42.75,5,24.363,94.8367677703172,True
3375,52.79,2.57,42.75,10,20.791,9.53065134099616,True
3376,52.79,2.57,42.75,15,20.902,4.05812996983822,True
3377,52.79,2.57,42.75,5,24.202,90.9701319749943,True
3378,52.79,2.57,42.75,10,20.681,6.89655172413794,True
3379,52.79,2.57,42.75,5,21.595,30.6783977772632,True
3380,52.79,2.57,42.75,10,20.461,1.6283524904214,True
3381,52.79,2.57,42.75,10,20.572,4.28639846743292,True
3382,52.79,2.57,42.75,5,20.855,13.5679555452652,True
3383,52.79,2.57,42.75,5,24.496,97.9161843019218,True
3384,52.79,2.57,42.75,10,20.412,0.454980842911838,True
3385,52.79,2.57,42.75,10,20.667,6.56130268199228,True
3386,52.79,2.57,42.75,15,20.824,1.83712640526461,True
3387,52.79,2.57,42.75,10,24.389,95.6896551724138,True
3388,52.79,2.57,42.75,10,24.46,97.3898467432951,True
3389,52.79,2.57,42.75,10,21.106,17.073754789272,True
3390,52.79,2.57,42.75,5,21.333,24.6584857605928,True
3391,52.79,2.57,42.75,5,20.491,5.16323222968278,True
3392,52.79,2.57,42.75,5,24.362,94.7904607548044,True
3393,52.79,2.57,42.75,10,20.678,6.82471264367817,True
3394,52.79,2.57,42.75,15,20.842,2.41294214422806,True
3395,52.79,2.57,42.75,15,21.003,6.82752947628184,True
3396,52.79,2.57,42.75,5,21.445,27.2748321370688,True
3397,52.79,2.57,42.75,10,24.302,93.6063218390805,True
3398,52.79,2.57,42.75,15,21.399,17.4664107485604,True
3399,52.79,2.57,42.75,5,20.401,3.07941653160452,True
3400,52.79,2.57,42.75,10,24.328,94.2289272030651,True
3401,52.79,2.57,42.75,10,20.597,4.8850574712643,True
3402,52.79,2.57,42.75,10,21.322,22.2461685823755,True
3403,52.79,2.57,42.75,10,20.674,6.72892720306511,True
3404,52.79,2.57,42.75,5,20.705,10.1412363973142,True
3405,52.79,2.57,42.75,15,21.183,11.7630929531121,True
3406,52.79,2.57,42.75,10,21.628,29.573754789272,True
3407,52.79,2.57,42.75,5,21.201,21.6022227367446,True
3408,52.79,2.57,42.75,10,24.487,98.036398467433,True
3409,52.79,2.57,42.75,15,20.969,5.89525637510282,True
3410,52.79,2.57,42.75,5,24.419,96.1333642046771,True
3411,52.79,2.57,42.75,10,24.376,95.3783524904215,True
3412,52.79,2.57,42.75,5,24.36,94.767307247048,True
3413,52.79,2.57,42.75,5,20.298,0.694605232692779,True
3414,52.79,2.57,42.75,5,20.359,2.10696920583471,True
3415,52.79,2.57,42.75,5,21.336,24.7047927761056,True
3416,52.79,2.57,42.75,5,24.579,99.8147719379486,True
3417,52.79,2.57,42.75,5,20.439,3.98240333410513,True
3418,52.79,2.57,42.75,5,24.574,99.722157906923,True
3419,52.79,2.57,42.75,15,21.02,7.29366602687136,True
3420,52.79,2.57,42.75,10,20.677,6.80076628352488,True
3421,52.79,2.57,42.75,15,24.025,89.5256375102824,True
3422,52.79,2.57,42.75,5,20.396,2.98680250057887,True
3423,52.79,2.57,42.75,5,20.737,10.8589951377634,True
3424,52.79,2.57,42.75,5,24.039,87.3118777494791,True
3425,52.79,2.57,42.75,5,20.945,15.6517712433434,True
3426,52.79,2.57,42.75,10,24.384,95.5699233716475,True
3427,52.79,2.57,42.75,5,24.511,98.2171799027553,True
3428,52.79,2.57,42.75,10,20.418,0.598659003831384,True
3429,52.79,2.57,42.75,15,20.925,4.68878530298874,True
3430,52.79,2.57,42.75,10,23.621,77.2988505747127,True
3431,52.79,2.57,42.75,15,21.305,14.9712092130518,True
3432,52.79,2.57,42.75,5,20.483,5.00115767538785,True
3433,52.79,2.57,42.75,10,20.553,3.83141762452108,True
3434,52.79,2.57,42.75,15,20.943,5.15492185357825,True
3435,52.79,2.57,42.75,10,20.597,4.8850574712643,True
3436,52.79,2.57,42.75,10,22.679,54.7413793103449,True
