,C,H,O,heat_rate,T,mass_porc,biomass_ESP,biomass_EU,biomass_MCP,biomass_MSP,biomass_MV,biomass_OU,biomass_PP,biomass_SD
22287,45.49,5.61,42.1,5,878.51001,17.5442793650794,False,False,True,False,False,False,False,False
22288,45.51,5.58,41.82,5,683.89398,23.9127164772727,False,False,False,True,False,False,False,False
22289,61.93,0.91,35.47,20,648.999999999994,44.8823016564952,False,True,False,False,False,False,False,False
22290,75.63,0.79,22.14,15,495.949999999993,52.1880724608182,False,False,False,False,False,True,False,False
22291,75.63,0.79,22.14,10,462.320000000007,39.9049429657795,False,False,False,False,False,True,False,False
22292,41.67,5.28,39.77,15,103.0,99.95836,True,False,False,False,False,False,False,False
22293,48.95,1.38,48.41,5,750.614999999988,4.910031911185,False,False,False,False,False,False,True,False
22294,48.95,1.38,48.41,10,514.000000000015,16.0709759188847,False,False,False,False,False,False,True,False
22295,75.63,0.79,22.14,10,705.859999999996,21.4068441064639,False,False,False,False,False,True,False,False
22296,44.71,1.48,49.33,5,94.5258413461538,95.456570155902,False,False,False,False,False,False,False,True
22297,45.51,5.58,41.82,5,52.118,99.1348994318182,False,False,False,True,False,False,False,False
22298,44.71,1.48,49.33,5,53.7445913461538,98.7082405345212,False,False,False,False,False,False,False,True
22299,61.93,0.91,35.47,10,701.799999999982,35.8226768968457,False,True,False,False,False,False,False,False
22300,45.49,5.61,42.1,5,509.44601,24.232873015873,False,False,True,False,False,False,False,False
22301,41.67,5.28,39.77,15,178.0,99.60253,True,False,False,False,False,False,False,False
22302,48.95,1.38,48.41,15,682.726175000019,1.69537136706142,False,False,False,False,False,False,True,False
22303,44.71,1.48,49.33,15,164.953846153846,93.4847835405057,False,False,False,False,False,False,False,True
22304,75.63,0.79,22.14,10,117.800000000001,93.8403041825095,False,False,False,False,False,True,False,False
22305,61.93,0.91,35.47,15,512.099999999994,49.5812979762735,False,True,False,False,False,False,False,False
22306,44.71,1.48,49.33,10,300.43703703703,66.2724485326325,False,False,False,False,False,False,False,True
22307,61.93,0.91,35.47,15,418.259999999996,59.1765526866713,False,True,False,False,False,False,False,False
22308,78.78,0.82,19.91,20,515.859999999999,43.8046272493573,False,False,False,False,True,False,False,False
22309,78.78,0.82,19.91,20,283.679999999999,95.9897172236504,False,False,False,False,True,False,False,False
22310,41.67,5.28,39.77,15,283.0,64.96969,True,False,False,False,False,False,False,False
22311,48.95,1.38,48.41,5,238.100000000008,84.875707275214,False,False,False,False,False,False,True,False
22312,44.71,1.48,49.33,5,419.018028846154,16.3028953229395,False,False,False,False,False,False,False,True
22313,45.51,5.58,41.82,15,452.65201,34.7228851807229,False,False,False,True,False,False,False,False
22314,45.51,5.58,41.82,10,740.58002,25.2824715294118,False,False,False,True,False,False,False,False
22315,41.67,5.28,39.77,15,537.0,7.7364,True,False,False,False,False,False,False,False
22316,75.63,0.79,22.14,10,154.52,93.0038022813688,False,False,False,False,False,True,False,False
22317,44.71,1.48,49.33,5,580.938028846155,8.19599109131407,False,False,False,False,False,False,False,True
22318,41.67,5.28,39.77,20,824.0,6.33797152738674,True,False,False,False,False,False,False,False
22319,48.95,1.38,48.41,5,879.790999999984,0.0402241827787834,False,False,False,False,False,False,True,False
22320,41.67,5.28,39.77,10,208.0,96.98296,True,False,False,False,False,False,False,False
22321,61.93,0.91,35.47,15,554.939999999994,45.13258897418,False,True,False,False,False,False,False,False
22322,41.67,5.28,39.77,15,639.0,6.84311,True,False,False,False,False,False,False,False
22323,41.67,5.28,39.77,15,56.0,99.99706,True,False,False,False,False,False,False,False
22324,48.95,1.38,48.41,15,238.503065000006,90.2852529601722,False,False,False,False,False,False,True,False
22325,78.78,0.82,19.91,10,447.200000000008,52.3421235253296,False,False,False,False,True,False,False,False
22326,78.78,0.82,19.91,20,834.520000000018,14.7557840616967,False,False,False,False,True,False,False,False
22327,48.95,1.38,48.41,5,169.700000000005,96.83569762141,False,False,False,False,False,False,True,False
22328,48.95,1.38,48.41,10,99.9999999999991,97.6172370088721,False,False,False,False,False,False,True,False
22329,45.49,5.61,42.1,5,490.53201,25.0160380952381,False,False,True,False,False,False,False,False
22330,44.71,1.48,49.33,5,761.74202884617,5.70155902004455,False,False,False,False,False,False,False,True
22331,45.51,5.58,41.82,10,112.286,95.3967044705883,False,False,False,True,False,False,False,False
22332,45.49,5.61,42.1,5,612.02802,21.3127047619047,False,False,True,False,False,False,False,False
22333,48.95,1.38,48.41,10,92.7999999999988,97.8453738910013,False,False,False,False,False,False,True,False
22334,45.51,5.58,41.82,5,93.607,94.1503465909091,False,False,False,True,False,False,False,False
22335,41.67,5.28,39.77,20,340.0,28.8385747607174,True,False,False,False,False,False,False,False
22336,45.49,5.61,42.1,15,150.98599,92.321992,False,False,True,False,False,False,False,False
22337,41.67,5.28,39.77,10,715.0,5.80339,True,False,False,False,False,False,False,False
22338,45.49,5.61,42.1,10,206.30701,89.4693210169492,False,False,True,False,False,False,False,False
22339,75.63,0.79,22.14,10,130.760000000001,93.5361216730038,False,False,False,False,False,True,False,False
22340,45.51,5.58,41.82,5,804.58099,22.6994375,False,False,False,True,False,False,False,False
22341,45.49,5.61,42.1,5,889.62903,17.399219047619,False,False,True,False,False,False,False,False
22342,45.49,5.61,42.1,10,189.01401,91.0023708474576,False,False,True,False,False,False,False,False
22343,48.95,1.38,48.41,5,223.100000000007,94.5026950202462,False,False,False,False,False,False,True,False
22344,78.78,0.82,19.91,20,372.039999999999,87.64353041988,False,False,False,False,True,False,False,False
22345,45.51,5.58,41.82,15,351.97101,48.8380809638554,False,False,False,True,False,False,False,False
22346,45.49,5.61,42.1,5,348.67899,40.5311015873016,False,False,True,False,False,False,False,False
22347,45.51,5.58,41.82,5,79.23,96.3290926136364,False,False,False,True,False,False,False,False
22348,78.78,0.82,19.91,10,481.600000000009,48.6641221374046,False,False,False,False,True,False,False,False
22349,48.95,1.38,48.41,15,518.344055000014,8.96124865446722,False,False,False,False,False,False,True,False
22350,75.63,0.79,22.14,10,290.6,84.3726235741444,False,False,False,False,False,True,False,False
22351,41.67,5.28,39.77,10,814.0,5.77004,True,False,False,False,False,False,False,False
22352,44.71,1.48,49.33,10,866.74074074071,1.1388523872098,False,False,False,False,False,False,False,True
22353,45.51,5.58,41.82,10,720.48499,25.5183503529412,False,False,False,True,False,False,False,False
22354,41.67,5.28,39.77,10,600.0,6.16066,True,False,False,False,False,False,False,False
22355,61.93,0.91,35.47,20,304.599999999997,92.0139494333043,False,True,False,False,False,False,False,False
22356,48.95,1.38,48.41,5,49.1000000000007,99.6245742940656,False,False,False,False,False,False,True,False
22357,45.51,5.58,41.82,5,438.38699,31.9963522727273,False,False,False,True,False,False,False,False
22358,75.63,0.79,22.14,10,300.860000000001,82.8707224334601,False,False,False,False,False,True,False,False
22359,45.49,5.61,42.1,10,261.57401,79.6360947457627,False,False,True,False,False,False,False,False
22360,45.51,5.58,41.82,15,708.32397,23.8518107228916,False,False,False,True,False,False,False,False
22361,44.71,1.48,49.33,5,109.291466346154,95.0111358574609,False,False,False,False,False,False,False,True
22362,45.51,5.58,41.82,10,857.57001,24.2760077647059,False,False,False,True,False,False,False,False
22363,48.95,1.38,48.41,5,806.990999999986,2.81837440669331,False,False,False,False,False,False,True,False
22364,45.49,5.61,42.1,5,210.939,84.2428666666666,False,False,True,False,False,False,False,False
22365,45.51,5.58,41.82,10,268.83401,77.5078936470588,False,False,False,True,False,False,False,False
22366,45.51,5.58,41.82,5,100.303,93.2080710227273,False,False,False,True,False,False,False,False
22367,78.78,0.82,19.91,10,894.400000000006,7.21721027064539,False,False,False,False,True,False,False,False
22368,75.63,0.79,22.14,20,675.079999999988,38.792779240316,False,False,False,False,False,True,False,False
22369,75.63,0.79,22.14,15,269.960000000003,92.000814166497,False,False,False,False,False,True,False,False
22370,75.63,0.79,22.14,20,305.360000000001,87.4012786761941,False,False,False,False,False,True,False,False
22371,75.63,0.79,22.14,20,172.76,94.5468221135765,False,False,False,False,False,True,False,False
22372,44.71,1.48,49.33,10,290.548148148141,68.1997371879105,False,False,False,False,False,False,False,True
22373,44.71,1.48,49.33,10,574.688888888876,8.89180902321504,False,False,False,False,False,False,False,True
22374,78.78,0.82,19.91,20,801.620000000016,16.4353041988003,False,False,False,False,True,False,False,False
22375,44.71,1.48,49.33,10,823.22962962961,2.36530880420493,False,False,False,False,False,False,False,True
22376,45.51,5.58,41.82,15,287.936,70.4195148192771,False,False,False,True,False,False,False,False
22377,45.51,5.58,41.82,5,798.50201,22.7348789772727,False,False,False,True,False,False,False,False
22378,45.49,5.61,42.1,5,39.021,99.4428412698413,False,False,True,False,False,False,False,False
22379,75.63,0.79,22.14,10,625.940000000001,24.7718631178707,False,False,False,False,False,True,False,False
22380,41.67,5.28,39.77,15,525.0,8.13344,True,False,False,False,False,False,False,False
22381,45.51,5.58,41.82,10,695.698,25.8373063529412,False,False,False,True,False,False,False,False
22382,44.71,1.48,49.33,5,310.385216346154,50.7795100222717,False,False,False,False,False,False,False,True
22383,41.67,5.28,39.77,20,761.0,6.49883374889407,True,False,False,False,False,False,False,False
22384,45.51,5.58,41.82,5,573.21802,26.0014806818182,False,False,False,True,False,False,False,False
22385,78.78,0.82,19.91,20,149.26,98.5261353898886,False,False,False,False,True,False,False,False
22386,61.93,0.91,35.47,10,265.299999999993,84.1943734015345,False,True,False,False,False,False,False,False
22387,48.95,1.38,48.41,5,570.070999999995,12.7135233702502,False,False,False,False,False,False,True,False
22388,78.78,0.82,19.91,20,341.019999999999,91.1568123393316,False,False,False,False,True,False,False,False
22389,48.95,1.38,48.41,15,103.474895000002,96.8245425188375,False,False,False,False,False,False,True,False
22390,41.67,5.28,39.77,15,636.0,6.85411,True,False,False,False,False,False,False,False
22391,45.51,5.58,41.82,5,869.61603,22.2488602272727,False,False,False,True,False,False,False,False
22392,75.63,0.79,22.14,10,98.9000000000003,94.4106463878327,False,False,False,False,False,True,False,False
22393,41.67,5.28,39.77,10,570.0,6.59969,True,False,False,False,False,False,False,False
22394,75.63,0.79,22.14,10,783.07999999999,18.4410646387832,False,False,False,False,False,True,False,False
22395,41.67,5.28,39.77,15,325.0,30.91957,True,False,False,False,False,False,False,False
22396,61.93,0.91,35.47,10,384.99999999999,58.4484228473999,False,True,False,False,False,False,False,False
22397,44.71,1.48,49.33,10,810.70370370368,2.62812089356105,False,False,False,False,False,False,False,True
22398,44.71,1.48,49.33,5,89.9555288461538,95.7238307349666,False,False,False,False,False,False,False,True
22399,61.93,0.91,35.47,15,823.199999999989,18.5799023028612,False,True,False,False,False,False,False,False
22400,45.51,5.58,41.82,5,585.51898,25.6881869318181,False,False,False,True,False,False,False,False
22401,45.51,5.58,41.82,15,534.16803,30.1284379518072,False,False,False,True,False,False,False,False
22402,48.95,1.38,48.41,5,440.119,20.8656244133974,False,False,False,False,False,False,True,False
22403,75.63,0.79,22.14,15,743.32999999998,30.0223895786689,False,False,False,False,False,True,False,False
22404,45.49,5.61,42.1,15,604.27802,17.7355,False,False,True,False,False,False,False,False
22405,48.95,1.38,48.41,10,550.600000000016,13.8403041825096,False,False,False,False,False,False,True,False
22406,78.78,0.82,19.91,20,760.260000000013,18.3204798628963,False,False,False,False,True,False,False,False
22407,45.49,5.61,42.1,15,668.34998,13.83832,False,False,True,False,False,False,False,False
22408,61.93,0.91,35.47,10,600.999999999985,44.1432225063939,False,True,False,False,False,False,False,False
22409,45.51,5.58,41.82,5,292.793,64.8963721590909,False,False,False,True,False,False,False,False
22410,75.63,0.79,22.14,10,744.739999999993,19.9429657794677,False,False,False,False,False,True,False,False
22411,45.51,5.58,41.82,10,681.03699,26.0442305882353,False,False,False,True,False,False,False,False
22412,48.95,1.38,48.41,10,457.600000000013,20.3295310519645,False,False,False,False,False,False,True,False
22413,45.51,5.58,41.82,5,877.77698,22.1863573863637,False,False,False,True,False,False,False,False
22414,48.95,1.38,48.41,5,144.500000000004,98.1765037140329,False,False,False,False,False,False,True,False
22415,45.49,5.61,42.1,10,521.802,28.5991659322034,False,False,True,False,False,False,False,False
22416,45.49,5.61,42.1,15,776.86798,8.69449600000001,False,False,True,False,False,False,False,False
22417,45.51,5.58,41.82,5,142.543,90.0963761363637,False,False,False,True,False,False,False,False
22418,44.71,1.48,49.33,10,562.16296296295,9.24222514235648,False,False,False,False,False,False,False,True
22419,41.67,5.28,39.77,10,360.0,18.33033,True,False,False,False,False,False,False,False
22420,45.49,5.61,42.1,10,593.05103,26.2974579661017,False,False,True,False,False,False,False,False
22421,45.49,5.61,42.1,10,301.336,66.7659350847458,False,False,True,False,False,False,False,False
22422,41.67,5.28,39.77,15,619.0,6.89411,True,False,False,False,False,False,False,False
22423,41.67,5.28,39.77,10,589.0,6.42222,True,False,False,False,False,False,False,False
22424,45.49,5.61,42.1,5,232.98399,80.5120507936508,False,False,True,False,False,False,False,False
22425,41.67,5.28,39.77,10,822.0,5.85171,True,False,False,False,False,False,False,False
22426,45.51,5.58,41.82,5,720.09497,23.4752244318182,False,False,False,True,False,False,False,False
22427,75.63,0.79,22.14,20,885.679999999981,30.1429108687477,False,False,False,False,False,True,False,False
22428,41.67,5.28,39.77,10,39.0,100.0,True,False,False,False,False,False,False,False
22429,75.63,0.79,22.14,10,131.300000000001,93.5171102661597,False,False,False,False,False,True,False,False
22430,45.49,5.61,42.1,5,224.537,81.9544476190476,False,False,True,False,False,False,False,False
22431,44.71,1.48,49.33,15,463.584615384611,14.6163737676811,False,False,False,False,False,False,False,True
22432,41.67,5.28,39.77,10,873.0,6.2245,True,False,False,False,False,False,False,False
