,C,H,O,heat_rate,T,mass_porc,biomass_OU
2024,75.63,0.79,22.14,10,82.7000000000002,95.0760456273764,True
2025,75.63,0.79,22.14,10,214.459999999999,89.5437262357414,True
2026,75.63,0.79,22.14,15,650.329999999985,36.4135965805007,True
2027,75.63,0.79,22.14,10,267.919999999999,86.6920152091254,True
2028,75.63,0.79,22.14,15,601.969999999988,40.3623040911867,True
2029,75.63,0.79,22.14,10,148.58,93.1939163498099,True
2030,75.63,0.79,22.14,20,179.0,94.3587814968033,True
2031,75.63,0.79,22.14,10,892.159999999983,10.6463878326996,True
2032,75.63,0.79,22.14,20,508.159999999994,47.6682963520121,True
2033,75.63,0.79,22.14,15,532.219999999991,46.5296153063302,True
2034,75.63,0.79,22.14,20,880.999999999981,30.2369311771343,True
2035,75.63,0.79,22.14,10,853.819999999985,14.2395437262357,True
2036,75.63,0.79,22.14,10,456.380000000006,40.6463878326997,True
2037,75.63,0.79,22.14,10,855.439999999985,14.1444866920152,True
2038,75.63,0.79,22.14,20,310.040000000001,86.5362918390373,True
2039,75.63,0.79,22.14,10,183.14,91.3498098859315,True
2040,75.63,0.79,22.14,10,182.06,91.3688212927756,True
2041,75.63,0.79,22.14,10,364.040000000003,68.0798479087452,True
2042,75.63,0.79,22.14,15,321.110000000003,87.2175859963362,True
2043,75.63,0.79,22.14,10,867.319999999985,13.212927756654,True
2044,75.63,0.79,22.14,10,333.800000000002,76.5019011406844,True
2045,75.63,0.79,22.14,10,860.839999999985,13.8022813688213,True
2046,75.63,0.79,22.14,10,791.17999999999,18.0418250950571,True
2047,75.63,0.79,22.14,20,572.119999999992,43.3621662279053,True
2048,75.63,0.79,22.14,10,232.279999999999,88.4600760456273,True
2049,75.63,0.79,22.14,15,192.770000000002,94.5450844697741,True
2050,75.63,0.79,22.14,10,176.66,91.7110266159696,True
2051,75.63,0.79,22.14,10,900.259999999982,9.77186311787071,True
2052,75.63,0.79,22.14,10,126.440000000001,93.6692015209125,True
2053,75.63,0.79,22.14,15,568.489999999989,43.7410950539385,True
2054,75.63,0.79,22.14,20,575.239999999991,43.3433621662279,True
2055,75.63,0.79,22.14,15,855.859999999978,23.6515367392632,True
2056,75.63,0.79,22.14,15,694.969999999983,33.1365764298799,True
2057,75.63,0.79,22.14,15,313.670000000003,88.0317524933849,True
2058,75.63,0.79,22.14,10,330.020000000002,77.4714828897338,True
2059,75.63,0.79,22.14,15,212.300000000002,93.9344595969876,True
2060,75.63,0.79,22.14,10,676.159999999998,22.7756653992395,True
2061,75.63,0.79,22.14,10,884.599999999984,11.6159695817491,True
2062,75.63,0.79,22.14,10,659.959999999999,23.574144486692,True
2063,75.63,0.79,22.14,10,384.020000000004,56.9581749049429,True
2064,75.63,0.79,22.14,15,227.180000000003,93.2831263993486,True
2065,75.63,0.79,22.14,15,176.960000000002,95.0742926928557,True
2066,75.63,0.79,22.14,15,348.080000000001,83.8795033584368,True
2067,75.63,0.79,22.14,20,94.7600000000003,98.4204588191049,True
2068,75.63,0.79,22.14,10,199.34,90.5513307984791,True
2069,75.63,0.79,22.14,20,412.999999999997,77.6983828506958,True
2070,75.63,0.79,22.14,15,173.240000000002,95.1557093425606,True
2071,75.63,0.79,22.14,10,733.939999999994,20.4372623574144,True
2072,75.63,0.79,22.14,10,398.060000000004,52.2813688212928,True
2073,75.63,0.79,22.14,10,32.48,98.9733840304182,True
2074,75.63,0.79,22.14,15,584.299999999989,42.6623244453491,True
2075,75.63,0.79,22.14,15,239.270000000003,93.0795847750865,True
2076,75.63,0.79,22.14,15,477.349999999994,55.1190718501933,True
2077,75.63,0.79,22.14,10,280.88,85.722433460076,True
2078,75.63,0.79,22.14,10,687.499999999997,22.0912547528517,True
2079,75.63,0.79,22.14,15,176.030000000002,95.0742926928557,True
2080,75.63,0.79,22.14,15,834.469999999976,25.0763281090983,True
2081,75.63,0.79,22.14,15,265.310000000003,92.184001628333,True
2082,75.63,0.79,22.14,15,796.339999999977,26.8267860777529,True
2083,75.63,0.79,22.14,20,779.599999999984,34.1481760060174,True
2084,75.63,0.79,22.14,10,182.6,91.3498098859315,True
2085,75.63,0.79,22.14,15,863.299999999978,23.3258701404437,True
2086,75.63,0.79,22.14,10,617.300000000001,25.0760456273764,True
2087,75.63,0.79,22.14,20,324.08,85.2764197066567,True
2088,75.63,0.79,22.14,10,877.579999999984,12.0722433460076,True
2089,75.63,0.79,22.14,10,744.199999999993,19.9429657794677,True
2090,75.63,0.79,22.14,20,207.08,93.0801053027454,True
2091,75.63,0.79,22.14,10,543.320000000006,29.4866920152091,True
2092,75.63,0.79,22.14,15,535.009999999991,46.1835945450844,True
2093,75.63,0.79,22.14,10,777.139999999991,18.745247148289,True
2094,75.63,0.79,22.14,10,323.000000000001,78.8212927756654,True
2095,75.63,0.79,22.14,10,108.62,94.0494296577946,True
2096,75.63,0.79,22.14,10,611.900000000002,25.4562737642585,True
2097,75.63,0.79,22.14,10,84.8600000000002,95.0,True
2098,75.63,0.79,22.14,15,30.9500000000012,99.8982291878689,True
2099,75.63,0.79,22.14,10,316.520000000001,79.6958174904943,True
2100,75.63,0.79,22.14,20,163.4,94.7348627303498,True
2101,75.63,0.79,22.14,10,165.32,92.6235741444867,True
2102,75.63,0.79,22.14,15,631.729999999986,37.6144921636474,True
2103,75.63,0.79,22.14,10,857.599999999985,14.0114068441064,True
2104,75.63,0.79,22.14,20,35.4800000000003,99.7367431365175,True
2105,75.63,0.79,22.14,20,654.799999999989,39.4697254606995,True
2106,75.63,0.79,22.14,10,529.820000000007,30.722433460076,True
2107,75.63,0.79,22.14,15,329.480000000002,86.3220028495827,True
2108,75.63,0.79,22.14,15,630.799999999986,37.7366171382047,True
2109,75.63,0.79,22.14,10,898.099999999983,9.92395437262354,True
2110,75.63,0.79,22.14,20,292.880000000001,88.5295223768334,True
2111,75.63,0.79,22.14,10,312.740000000001,80.893536121673,True
2112,75.63,0.79,22.14,10,80.5400000000001,95.1140684410646,True
2113,75.63,0.79,22.14,20,281.960000000001,88.9996239187664,True
2114,75.63,0.79,22.14,10,566.000000000005,27.6615969581749,True
2115,75.63,0.79,22.14,10,794.41999999999,17.851711026616,True
2116,75.63,0.79,22.14,10,738.259999999993,20.2281368821293,True
2117,75.63,0.79,22.14,10,330.560000000002,77.3954372623574,True
2118,75.63,0.79,22.14,20,731.239999999986,36.0097781120723,True
2119,75.63,0.79,22.14,10,655.639999999999,23.8783269961977,True
2120,75.63,0.79,22.14,20,636.079999999989,40.4663407295976,True
2121,75.63,0.79,22.14,10,875.959999999984,12.148288973384,True
2122,75.63,0.79,22.14,10,431.540000000005,43.7452471482889,True
2123,75.63,0.79,22.14,10,166.94,92.4714828897338,True
2124,75.63,0.79,22.14,10,727.999999999994,20.5513307984791,True
2125,75.63,0.79,22.14,10,624.860000000001,24.9049429657794,True
2126,75.63,0.79,22.14,15,310.880000000003,88.3574190922044,True
2127,75.63,0.79,22.14,15,895.849999999981,21.8807246081824,True
2128,75.63,0.79,22.14,20,712.519999999987,36.5362918390373,True
2129,75.63,0.79,22.14,15,378.77,79.1776918379809,True
2130,75.63,0.79,22.14,15,128.600000000002,97.0079381233462,True
2131,75.63,0.79,22.14,10,160.46,92.8707224334601,True
2132,75.63,0.79,22.14,10,70.82,95.5893536121672,True
2133,75.63,0.79,22.14,20,267.920000000001,89.6953742008274,True
2134,75.63,0.79,22.14,20,202.4,93.2681459195186,True
2135,75.63,0.79,22.14,15,240.200000000003,93.0795847750865,True
2136,75.63,0.79,22.14,20,802.999999999984,33.1891688604739,True
2137,75.63,0.79,22.14,15,189.980000000002,94.6265011194789,True
2138,75.63,0.79,22.14,15,158.360000000002,95.8477508650519,True
2139,75.63,0.79,22.14,20,391.159999999998,81.2899586310643,True
2140,75.63,0.79,22.14,10,187.46,91.0646387832699,True
2141,75.63,0.79,22.14,15,707.989999999982,32.3631182576837,True
2142,75.63,0.79,22.14,10,260.359999999999,87.0342205323194,True
2143,75.63,0.79,22.14,15,156.500000000002,95.8681050274781,True
2144,75.63,0.79,22.14,10,688.579999999997,22.0532319391635,True
2145,75.63,0.79,22.14,20,161.84,94.7912749153817,True
2146,75.63,0.79,22.14,15,466.189999999995,57.6633421534704,True
2147,75.63,0.79,22.14,15,498.739999999993,51.9031141868512,True
2148,75.63,0.79,22.14,10,464.480000000007,39.638783269962,True
2149,75.63,0.79,22.14,10,135.620000000001,93.4220532319392,True
2150,75.63,0.79,22.14,15,746.11999999998,29.9613270913902,True
2151,75.63,0.79,22.14,10,287.36,84.7528517110266,True
2152,75.63,0.79,22.14,10,334.880000000002,76.1406844106463,True
2153,75.63,0.79,22.14,10,751.759999999992,19.638783269962,True
2154,75.63,0.79,22.14,15,838.189999999977,24.8524323224099,True
2155,75.63,0.79,22.14,10,433.700000000006,43.1749049429658,True
2156,75.63,0.79,22.14,10,104.3,94.1634980988593,True
2157,75.63,0.79,22.14,10,271.699999999999,86.4828897338403,True
2158,75.63,0.79,22.14,10,170.18,92.319391634981,True
2159,75.63,0.79,22.14,10,657.799999999999,23.7452471482889,True
2160,75.63,0.79,22.14,15,797.269999999977,26.8064319153267,True
2161,75.63,0.79,22.14,15,289.490000000003,90.2503561978425,True
2162,75.63,0.79,22.14,10,543.860000000006,29.4486692015209,True
2163,75.63,0.79,22.14,10,378.080000000003,61.5399239543726,True
2164,75.63,0.79,22.14,10,887.839999999983,11.3878326996198,True
2165,75.63,0.79,22.14,15,622.429999999987,38.795033584368,True
2166,75.63,0.79,22.14,20,466.039999999995,62.0910116585183,True
2167,75.63,0.79,22.14,15,710.779999999982,32.2817016079788,True
2168,75.63,0.79,22.14,20,171.2,94.5656261752539,True
2169,75.63,0.79,22.14,15,225.320000000003,93.3034805617749,True
2170,75.63,0.79,22.14,10,390.500000000004,54.7338403041825,True
2171,75.63,0.79,22.14,20,257.000000000001,90.3911244828883,True
2172,75.63,0.79,22.14,15,445.729999999996,62.7925910848769,True
2173,75.63,0.79,22.14,15,132.320000000002,96.9265214736414,True
2174,75.63,0.79,22.14,10,522.260000000008,31.5019011406844,True
2175,75.63,0.79,22.14,20,661.039999999989,39.2440767205717,True
2176,75.63,0.79,22.14,15,668.929999999984,35.1109301852229,True
2177,75.63,0.79,22.14,10,665.899999999998,23.2509505703422,True
2178,75.63,0.79,22.14,10,620.540000000001,25.0,True
2179,75.63,0.79,22.14,15,653.119999999985,36.2100549562385,True
2180,75.63,0.79,22.14,15,394.579999999999,76.4705882352942,True
2181,75.63,0.79,22.14,10,831.679999999987,15.7794676806083,True
2182,75.63,0.79,22.14,10,48.68,97.2243346007604,True
2183,75.63,0.79,22.14,10,453.680000000006,40.8555133079848,True
2184,75.63,0.79,22.14,20,568.999999999992,43.5878149680331,True
2185,75.63,0.79,22.14,10,55.7,96.3688212927756,True
2186,75.63,0.79,22.14,15,765.649999999979,28.4347649094239,True
2187,75.63,0.79,22.14,15,56.9900000000014,99.5115001017708,True
2188,75.63,0.79,22.14,20,735.919999999986,35.878149680331,True
2189,75.63,0.79,22.14,20,322.52,85.3704400150433,True
2190,75.63,0.79,22.14,10,239.839999999999,88.1368821292775,True
2191,75.63,0.79,22.14,15,587.089999999988,42.4384286586607,True
2192,75.63,0.79,22.14,10,783.07999999999,18.4410646387832,True
2193,75.63,0.79,22.14,15,775.879999999978,28.1294524730308,True
2194,75.63,0.79,22.14,10,365.120000000003,67.680608365019,True
2195,75.63,0.79,22.14,20,193.04,93.6630312147424,True
2196,75.63,0.79,22.14,10,762.559999999992,19.1825095057034,True
2197,75.63,0.79,22.14,10,568.160000000005,27.4334600760456,True
2198,75.63,0.79,22.14,15,514.549999999992,49.1960105841645,True
2199,75.63,0.79,22.14,20,773.359999999985,34.2421963144039,True
2200,75.63,0.79,22.14,10,331.640000000002,76.8060836501901,True
2201,75.63,0.79,22.14,10,607.040000000002,25.7984790874524,True
2202,75.63,0.79,22.14,20,792.079999999984,33.4712297856337,True
2203,75.63,0.79,22.14,10,672.919999999998,22.9087452471482,True
2204,75.63,0.79,22.14,10,331.100000000002,77.2243346007605,True
2205,75.63,0.79,22.14,20,102.56,98.0067694622039,True
2206,75.63,0.79,22.14,10,450.980000000006,41.0836501901141,True
2207,75.63,0.79,22.14,10,281.96,85.5893536121673,True
2208,75.63,0.79,22.14,15,320.180000000003,87.380419295746,True
2209,75.63,0.79,22.14,15,490.369999999994,52.6969265214736,True
2210,75.63,0.79,22.14,20,866.959999999981,30.8386611508086,True
2211,75.63,0.79,22.14,15,675.439999999984,34.561367799715,True
2212,75.63,0.79,22.14,20,480.079999999995,57.2019556224144,True
2213,75.63,0.79,22.14,10,425.600000000005,45.4562737642585,True
2214,75.63,0.79,22.14,20,143.12,95.0921399022189,True
2215,75.63,0.79,22.14,20,97.8800000000003,98.1948100789771,True
2216,75.63,0.79,22.14,20,873.199999999981,30.4249717939075,True
2217,75.63,0.79,22.14,10,92.4200000000003,94.6768060836502,True
2218,75.63,0.79,22.14,15,185.330000000002,94.7486260940363,True
2219,75.63,0.79,22.14,20,586.159999999991,43.0048890560362,True
2220,75.63,0.79,22.14,10,714.499999999995,21.0836501901141,True
2221,75.63,0.79,22.14,10,901.339999999982,9.67680608365019,True
2222,75.63,0.79,22.14,10,348.920000000002,72.2053231939163,True
2223,75.63,0.79,22.14,20,172.76,94.5468221135765,True
2224,75.63,0.79,22.14,20,405.199999999998,79.578789018428,True
2225,75.63,0.79,22.14,10,220.939999999999,89.1444866920152,True
2226,75.63,0.79,22.14,15,614.059999999987,39.5684917565642,True
2227,75.63,0.79,22.14,10,697.219999999996,21.7490494296578,True
2228,75.63,0.79,22.14,10,346.220000000002,72.509505703422,True
2229,75.63,0.79,22.14,20,564.319999999992,43.7758555848063,True
2230,75.63,0.79,22.14,20,105.68,97.4050394885296,True
2231,75.63,0.79,22.14,20,272.600000000001,89.2816848439263,True
2232,75.63,0.79,22.14,10,678.859999999997,22.7376425855514,True
2233,75.63,0.79,22.14,15,368.54,80.6431915326684,True
2234,75.63,0.79,22.14,20,294.440000000001,88.4166980067695,True
2235,75.63,0.79,22.14,20,625.15999999999,41.6133884919143,True
2236,75.63,0.79,22.14,10,700.459999999996,21.6539923954372,True
2237,75.63,0.79,22.14,15,114.650000000002,97.3336047221657,True
2238,75.63,0.79,22.14,10,116.720000000001,93.8403041825095,True
2239,75.63,0.79,22.14,10,438.560000000006,42.4144486692015,True
2240,75.63,0.79,22.14,10,738.799999999993,20.1711026615969,True
2241,75.63,0.79,22.14,10,244.159999999999,87.9277566539924,True
2242,75.63,0.79,22.14,20,213.32,92.8544565626175,True
2243,75.63,0.79,22.14,10,143.72,93.2699619771863,True
2244,75.63,0.79,22.14,10,304.100000000001,82.5285171102662,True
2245,75.63,0.79,22.14,10,836.539999999987,15.6653992395438,True
2246,75.63,0.79,22.14,15,397.369999999999,75.9210258497863,True
2247,75.63,0.79,22.14,10,307.340000000001,81.8821292775665,True
2248,75.63,0.79,22.14,15,152.780000000002,95.9698758396092,True
2249,75.63,0.79,22.14,10,678.319999999997,22.7376425855514,True
2250,75.63,0.79,22.14,10,567.620000000005,27.4714828897338,True
2251,75.63,0.79,22.14,20,320.96,85.3704400150433,True
2252,75.63,0.79,22.14,10,264.139999999999,86.8821292775665,True
2253,75.63,0.79,22.14,10,394.280000000004,53.8593155893536,True
2254,75.63,0.79,22.14,15,444.799999999996,62.9757785467128,True
2255,75.63,0.79,22.14,15,365.75,80.8263789945044,True
2256,75.63,0.79,22.14,20,640.759999999989,40.2406919894698,True
2257,75.63,0.79,22.14,10,337.580000000002,75.3231939163498,True
2258,75.63,0.79,22.14,10,890.539999999983,10.8174904942966,True
2259,75.63,0.79,22.14,10,286.82,84.7528517110266,True
2260,75.63,0.79,22.14,10,572.480000000004,27.3003802281369,True
2261,75.63,0.79,22.14,15,613.129999999987,39.5888459189904,True
2262,75.63,0.79,22.14,15,123.020000000002,97.1504172603297,True
2263,75.63,0.79,22.14,10,254.419999999999,87.148288973384,True
2264,75.63,0.79,22.14,20,225.800000000001,92.06468597217,True
2265,75.63,0.79,22.14,10,150.2,93.1368821292775,True
2266,75.63,0.79,22.14,20,288.200000000001,88.7551711169613,True
2267,75.63,0.79,22.14,10,781.45999999999,18.5171102661597,True
2268,75.63,0.79,22.14,20,579.919999999991,43.230537796164,True
2269,75.63,0.79,22.14,15,93.2600000000016,98.1274170567881,True
2270,75.63,0.79,22.14,15,543.379999999991,45.3083655607572,True
2271,75.63,0.79,22.14,10,488.240000000008,35.5133079847908,True
2272,75.63,0.79,22.14,15,163.940000000002,95.5627925910849,True
2273,75.63,0.79,22.14,10,665.359999999998,23.2509505703422,True
2274,75.63,0.79,22.14,20,707.839999999987,36.7243324558105,True
2275,75.63,0.79,22.14,10,578.420000000004,26.7300380228137,True
2276,75.63,0.79,22.14,20,723.439999999986,36.0849943587815,True
2277,75.63,0.79,22.14,15,604.759999999988,40.1587624669245,True
2278,75.63,0.79,22.14,10,528.740000000007,30.7414448669202,True
2279,75.63,0.79,22.14,10,533.060000000007,30.3422053231939,True
2280,75.63,0.79,22.14,10,614.600000000002,25.2091254752852,True
2281,75.63,0.79,22.14,15,822.379999999976,25.8090779564421,True
2282,75.63,0.79,22.14,10,127.520000000001,93.6501901140684,True
2283,75.63,0.79,22.14,10,593.000000000003,26.2737642585552,True
2284,75.63,0.79,22.14,10,828.979999999987,16.1216730038023,True
2285,75.63,0.79,22.14,10,289.52,84.4296577946768,True
2286,75.63,0.79,22.14,20,339.68,84.8063181647236,True
2287,75.63,0.79,22.14,10,735.559999999994,20.2661596958175,True
2288,75.63,0.79,22.14,15,768.439999999979,28.3329940972929,True
2289,75.63,0.79,22.14,10,872.179999999984,12.4334600760456,True
2290,75.63,0.79,22.14,15,598.249999999988,40.8508039894159,True
2291,75.63,0.79,22.14,10,891.619999999983,10.7414448669202,True
2292,75.63,0.79,22.14,15,264.380000000003,92.2043557907592,True
2293,75.63,0.79,22.14,15,860.509999999978,23.4072867901486,True
2294,75.63,0.79,22.14,15,517.339999999992,48.7889273356401,True
2295,75.63,0.79,22.14,10,684.799999999997,22.2243346007605,True
2296,75.63,0.79,22.14,15,228.110000000003,93.2831263993486,True
2297,75.63,0.79,22.14,15,180.680000000002,94.9114593934459,True
2298,75.63,0.79,22.14,15,664.279999999984,35.6197842458783,True
2299,75.63,0.79,22.14,20,308.480000000001,87.0816096276796,True
2300,75.63,0.79,22.14,10,370.520000000003,64.2585551330798,True
2301,75.63,0.79,22.14,10,883.519999999984,11.6159695817491,True
2302,75.63,0.79,22.14,10,477.440000000007,37.2243346007604,True
2303,75.63,0.79,22.14,15,37.4600000000013,99.8371667005903,True
2304,75.63,0.79,22.14,10,737.179999999993,20.2471482889734,True
2305,75.63,0.79,22.14,10,223.099999999999,89.0114068441064,True
2306,75.63,0.79,22.14,15,326.690000000002,86.5458986362711,True
2307,75.63,0.79,22.14,15,549.88999999999,44.9216364746591,True
2308,75.63,0.79,22.14,10,732.319999999994,20.4562737642586,True
2309,75.63,0.79,22.14,10,124.280000000001,93.7072243346007,True
2310,75.63,0.79,22.14,20,667.279999999988,39.0184279804438,True
2311,75.63,0.79,22.14,20,763.999999999985,34.8063181647236,True
2312,75.63,0.79,22.14,10,152.36,93.0608365019011,True
2313,75.63,0.79,22.14,20,347.479999999999,84.5430613012411,True
2314,75.63,0.79,22.14,10,147.5,93.1939163498099,True
2315,75.63,0.79,22.14,20,904.39999999998,29.6163971417826,True
2316,75.63,0.79,22.14,20,623.59999999999,41.6698006769463,True
2317,75.63,0.79,22.14,10,524.420000000008,31.2737642585551,True
2318,75.63,0.79,22.14,15,205.790000000002,94.1787095461021,True
2319,75.63,0.79,22.14,10,767.959999999991,18.9923954372623,True
2320,75.63,0.79,22.14,10,110.78,93.9923954372623,True
2321,75.63,0.79,22.14,10,520.100000000008,31.6920152091255,True
2322,75.63,0.79,22.14,15,853.069999999978,23.8143700386729,True
2323,75.63,0.79,22.14,15,201.140000000002,94.3618970079381,True
2324,75.63,0.79,22.14,10,111.860000000001,93.93536121673,True
2325,75.63,0.79,22.14,10,511.460000000008,32.9087452471483,True
2326,75.63,0.79,22.14,10,254.959999999999,87.148288973384,True
2327,75.63,0.79,22.14,15,480.139999999994,54.6102177895379,True
2328,75.63,0.79,22.14,15,639.169999999986,37.0242214532872,True
2329,75.63,0.79,22.14,10,117.800000000001,93.8403041825095,True
