,C,H,O,heat_rate,T,mass_porc,biomass
2201,52.79,2.57,42.75,5,21.271,23.2229682796944,OP
2202,52.79,2.57,42.75,10,20.555,3.87931034482756,OP
2203,52.79,2.57,42.75,5,20.296,0.648298217179955,OP
2204,52.79,2.57,42.75,5,24.511,98.2171799027553,OP
2205,52.79,2.57,42.75,15,20.911,4.2774883465862,OP
2206,52.79,2.57,42.75,15,21.131,10.227584315876,OP
2207,52.79,2.57,42.75,5,21.081,18.8238018059736,OP
2208,52.79,2.57,42.75,5,20.759,11.3683723084047,OP
2209,52.79,2.57,42.75,15,20.928,4.77104469426925,OP
2210,52.79,2.57,42.75,10,22.714,55.5795019157089,OP
2211,52.79,2.57,42.75,5,20.533,6.15883306320912,OP
2212,52.79,2.57,42.75,15,24.239,95.5305730737593,OP
2213,52.79,2.57,42.75,5,20.875,14.0078721926372,OP
2214,52.79,2.57,42.75,10,24.566,99.9281609195402,OP
2215,52.79,2.57,42.75,15,24.245,95.6402522621333,OP
2216,52.79,2.57,42.75,10,20.995,14.4157088122605,OP
2217,52.79,2.57,42.75,15,20.809,1.370989854675,OP
2218,52.79,2.57,42.75,15,21.181,11.5985741705511,OP
2219,52.79,2.57,42.75,5,21.438,27.0896040750174,OP
2220,52.79,2.57,42.75,10,20.426,0.790229885057417,OP
2221,52.79,2.57,42.75,5,22.794,57.4901597592035,OP
2222,52.79,2.57,42.75,10,24.286,93.2231800766284,OP
2223,52.79,2.57,42.75,5,20.396,2.96364899282242,OP
2224,52.79,2.57,42.75,10,24.259,92.5766283524905,OP
2225,52.79,2.57,42.75,5,20.362,2.19958323686036,OP
2226,52.79,2.57,42.75,15,24.223,95.0918563202633,OP
2227,52.79,2.57,42.75,5,23.963,85.5522111599908,OP
2228,52.79,2.57,42.75,5,21.221,22.0652928918731,OP
2229,52.79,2.57,42.75,5,24.363,94.8367677703172,OP
2230,52.79,2.57,42.75,10,20.777,9.19540229885059,OP
2231,52.79,2.57,42.75,10,20.522,3.08908045977006,OP
2232,52.79,2.57,42.75,5,20.557,6.71451724936326,OP
2233,52.79,2.57,42.75,15,24.203,94.5160405812997,OP
2234,52.79,2.57,42.75,15,21.355,16.3147792706334,OP
