,C,H,O,heat_rate,T,mass_porc,biomass
511,75.63,0.79,22.14,20,342.8,84.7499059796916,OU
512,75.63,0.79,22.14,10,141.020000000001,93.3269961977186,OU
513,75.63,0.79,22.14,15,256.010000000003,92.5707307144311,OU
514,75.63,0.79,22.14,10,903.499999999982,9.39163498098859,OU
515,75.63,0.79,22.14,10,195.02,90.7414448669201,OU
516,75.63,0.79,22.14,15,895.849999999981,21.8807246081824,OU
517,75.63,0.79,22.14,15,553.60999999999,44.4941990637085,OU
518,75.63,0.79,22.14,10,817.639999999988,16.7680608365019,OU
519,75.63,0.79,22.14,10,325.160000000001,78.4980988593156,OU
520,75.63,0.79,22.14,10,622.160000000001,24.9429657794677,OU
521,75.63,0.79,22.14,10,230.659999999999,88.5171102661596,OU
522,75.63,0.79,22.14,10,714.499999999995,21.0836501901141,OU
523,75.63,0.79,22.14,20,860.719999999982,31.1207220759684,OU
524,75.63,0.79,22.14,15,902.359999999981,21.5347038469367,OU
525,75.63,0.79,22.14,15,104.420000000002,97.6999796458376,OU
526,75.63,0.79,22.14,15,791.689999999977,27.1931610014248,OU
527,75.63,0.79,22.14,10,810.079999999988,17.0912547528517,OU
528,75.63,0.79,22.14,15,670.789999999984,34.744555261551,OU
529,75.63,0.79,22.14,20,86.9600000000003,98.8341481760061,OU
530,75.63,0.79,22.14,15,512.689999999992,49.338489721148,OU
531,75.63,0.79,22.14,15,657.769999999985,36.067575819255,OU
532,75.63,0.79,22.14,10,27.08,99.8669201520912,OU
533,75.63,0.79,22.14,10,260.899999999999,87.0152091254753,OU
534,75.63,0.79,22.14,10,632.96,24.638783269962,OU
535,75.63,0.79,22.14,15,705.199999999982,32.485243232241,OU
536,75.63,0.79,22.14,10,742.039999999993,20.0190114068441,OU
537,75.63,0.79,22.14,10,723.139999999994,20.7604562737642,OU
538,75.63,0.79,22.14,10,552.500000000006,28.2319391634981,OU
539,75.63,0.79,22.14,20,505.039999999994,47.7623166603987,OU
540,75.63,0.79,22.14,10,205.28,90.2661596958175,OU
541,75.63,0.79,22.14,15,869.809999999979,23.0612660289029,OU
542,75.63,0.79,22.14,20,536.239999999993,45.2425723956375,OU
543,75.63,0.79,22.14,10,492.560000000008,34.7528517110266,OU
544,75.63,0.79,22.14,10,833.299999999987,15.7604562737643,OU
545,75.63,0.79,22.14,15,437.359999999997,65.9271320985142,OU
546,75.63,0.79,22.14,20,247.640000000001,90.8048138397894,OU
547,75.63,0.79,22.14,15,231.830000000003,93.2424180744962,OU
548,75.63,0.79,22.14,10,893.239999999983,10.6083650190114,OU
