,C,H,O,heat_rate,T,mass_porc,biomass_PP
1190,48.95,1.38,48.41,15,598.578185000016,4.30570505920345,True
1191,48.95,1.38,48.41,10,172.000000000002,94.8542458808619,True
1192,48.95,1.38,48.41,10,319.000000000007,49.8859315589354,True
1193,48.95,1.38,48.41,5,152.900000000005,97.7206296425412,True
1194,48.95,1.38,48.41,15,143.591960000003,95.1560818083961,True
1195,48.95,1.38,48.41,15,670.006130000018,2.31431646932191,True
1196,48.95,1.38,48.41,10,374.200000000009,26.7173637515843,True
1197,48.95,1.38,48.41,5,297.271,29.7149446247084,True
1198,48.95,1.38,48.41,10,292.000000000006,62.2053231939164,True
1199,48.95,1.38,48.41,15,381.35895500001,16.9268030139936,True
1200,48.95,1.38,48.41,10,193.600000000003,93.2319391634981,True
1201,48.95,1.38,48.41,5,214.700000000007,94.8781207261806,True
1202,48.95,1.38,48.41,5,169.700000000005,96.83569762141,True
1203,48.95,1.38,48.41,5,265.70000000001,51.7309806655762,True
1204,48.95,1.38,48.41,5,804.390999999986,2.8451905285458,True
1205,48.95,1.38,48.41,10,397.60000000001,23.9290240811154,True
1206,48.95,1.38,48.41,10,581.200000000017,12.1166032953106,True
1207,48.95,1.38,48.41,10,455.800000000013,20.4309252217998,True
1208,48.95,1.38,48.41,15,529.107170000014,8.47685683530681,True
1209,48.95,1.38,48.41,10,322.600000000008,44.2078580481622,True
1210,48.95,1.38,48.41,5,285.367,30.3585315491674,True
1211,48.95,1.38,48.41,5,326.039000000001,27.7037354857741,True
1212,48.95,1.38,48.41,5,793.990999999987,3.1669839907753,True
1213,48.95,1.38,48.41,15,689.026175000019,1.48008611410118,True
1214,48.95,1.38,48.41,5,256.025000000009,62.2965326754445,True
1215,48.95,1.38,48.41,5,888.890999999983,0.0214528974821067,True
1216,48.95,1.38,48.41,10,527.800000000015,15.0823827629912,True
1217,48.95,1.38,48.41,15,720.526175000018,0.349838536060325,True
1218,48.95,1.38,48.41,10,509.200000000015,16.3498098859315,True
1219,48.95,1.38,48.41,10,96.399999999999,97.7186311787072,True
1220,48.95,1.38,48.41,5,196.400000000006,95.897133356574,True
1221,48.95,1.38,48.41,10,65.1999999999983,99.1128010139417,True
1222,48.95,1.38,48.41,15,626.953670000017,3.36383207750269,True
1223,48.95,1.38,48.41,5,434.167,21.3483146067416,True
1224,48.95,1.38,48.41,5,718.870999999989,6.22402188195541,True
1225,48.95,1.38,48.41,15,512.473265000014,9.25726587728743,True
1226,48.95,1.38,48.41,10,310.600000000007,55.5893536121673,True
1227,48.95,1.38,48.41,5,479.798999999999,17.8890348877746,True
1228,48.95,1.38,48.41,5,203.600000000006,95.6557882599019,True
1229,48.95,1.38,48.41,5,153.500000000005,97.7206296425412,True
1230,48.95,1.38,48.41,15,410.712905000011,15.4467168998924,True
1231,48.95,1.38,48.41,15,576.073490000016,5.11302475780412,True
1232,48.95,1.38,48.41,5,91.1000000000023,99.2491485881312,True
1233,48.95,1.38,48.41,10,690.290000000017,8.94803548795948,True
1234,48.95,1.38,48.41,5,684.150999999991,7.51119573087343,True
1235,48.95,1.38,48.41,10,154.000000000001,95.234474017744,True
1236,48.95,1.38,48.41,5,154.100000000005,97.6669973988362,True
1237,48.95,1.38,48.41,5,168.200000000005,96.9161459869674,True
1238,48.95,1.38,48.41,5,230.900000000008,88.9249416749351,True
1239,48.95,1.38,48.41,5,278.300000000011,32.9865114907082,True
1240,48.95,1.38,48.41,5,92.9000000000024,99.1955163444263,True
1241,48.95,1.38,48.41,10,615.140000000019,9.86058301647662,True
1242,48.95,1.38,48.41,10,566.200000000017,13.0038022813689,True
1243,48.95,1.38,48.41,10,142.000000000001,95.7414448669202,True
1244,48.95,1.38,48.41,5,304.215,29.2322544313641,True
1245,48.95,1.38,48.41,5,173.600000000005,96.7552492558526,True
1246,48.95,1.38,48.41,15,438.109925000012,12.9978471474704,True
1247,48.95,1.38,48.41,5,158.900000000005,97.3988361803117,True
1248,48.95,1.38,48.41,5,611.734999999994,10.3268885253815,True
1249,48.95,1.38,48.41,10,562.600000000017,13.1812420785805,True
1250,48.95,1.38,48.41,15,49.6593200000003,99.2734122712594,True
1251,48.95,1.38,48.41,5,167.900000000005,96.9161459869674,True
1252,48.95,1.38,48.41,5,78.2000000000018,99.3564130755411,True
1253,48.95,1.38,48.41,10,346.600000000008,30.9759188846642,True
1254,48.95,1.38,48.41,10,208.600000000003,92.5221799746515,True
1255,48.95,1.38,48.41,10,180.400000000002,94.6007604562738,True
1256,48.95,1.38,48.41,10,329.200000000008,39.6704689480355,True
1257,48.95,1.38,48.41,5,245.900000000008,78.3593896650667,True
1258,48.95,1.38,48.41,15,585.858140000016,4.70936490850379,True
1259,48.95,1.38,48.41,15,32.0469499999999,99.7308934337997,True
1260,48.95,1.38,48.41,5,277.400000000011,33.2010404655279,True
1261,48.95,1.38,48.41,15,463.550015000012,11.141011840689,True
1262,48.95,1.38,48.41,15,272.749340000007,83.3961248654467,True
1263,48.95,1.38,48.41,10,377.80000000001,26.5145754119139,True
1264,48.95,1.38,48.41,10,253.000000000005,84.3599493029151,True
1265,48.95,1.38,48.41,15,210.127580000005,92.1420882669537,True
1266,48.95,1.38,48.41,10,460.000000000013,20.1774397972117,True
1267,48.95,1.38,48.41,10,87.3999999999987,97.9974651457541,True
1268,48.95,1.38,48.41,15,401.906720000011,15.8234660925727,True
1269,48.95,1.38,48.41,10,546.400000000016,14.0937896070976,True
1270,48.95,1.38,48.41,5,418.295000000001,22.3405111152826,True
1271,48.95,1.38,48.41,10,248.800000000005,85.6273764258555,True
1272,48.95,1.38,48.41,5,62.3000000000012,99.4636775629509,True
1273,48.95,1.38,48.41,15,633.802925000017,3.06781485468247,True
1274,48.95,1.38,48.41,10,499.600000000014,17.1863117870723,True
1275,48.95,1.38,48.41,15,515.408660000014,9.12271259418736,True
1276,48.95,1.38,48.41,5,225.500000000007,92.089244053525,True
1277,48.95,1.38,48.41,5,269.52500000001,41.9967284331341,True
1278,48.95,1.38,48.41,10,430.600000000012,22.3574144486692,True
1279,48.95,1.38,48.41,5,155.000000000005,97.5865490332788,True
1280,48.95,1.38,48.41,5,396.471000000002,23.7349494516104,True
1281,48.95,1.38,48.41,15,638.695250000017,2.93326157158239,True
1282,48.95,1.38,48.41,5,473.846999999999,18.5058056903811,True
1283,48.95,1.38,48.41,10,371.200000000009,26.8948035487959,True
1284,48.95,1.38,48.41,15,736.906175000018,0.0538213132401088,True
1285,48.95,1.38,48.41,5,313.143,28.5350352632002,True
1286,48.95,1.38,48.41,15,321.672590000008,31.5392895586652,True
1287,48.95,1.38,48.41,5,673.238999999991,8.02070204607008,True
1288,48.95,1.38,48.41,10,589.600000000018,11.6856780735108,True
1289,48.95,1.38,48.41,5,28.6999999999999,99.8927355125902,True
1290,48.95,1.38,48.41,5,300.247,29.4735995280363,True
1291,48.95,1.38,48.41,15,344.177285000009,20.7750269106567,True
1292,48.95,1.38,48.41,10,175.600000000002,94.8035487959443,True
1293,48.95,1.38,48.41,5,85.7000000000021,99.2759647099837,True
1294,48.95,1.38,48.41,5,276.500000000011,33.4423855622,True
1295,48.95,1.38,48.41,15,286.447850000007,71.151776103337,True
1296,48.95,1.38,48.41,10,490.600000000014,17.9467680608366,True
1297,48.95,1.38,48.41,10,575.800000000017,12.3700887198986,True
1298,48.95,1.38,48.41,15,203.278325000005,92.4650161463939,True
1299,48.95,1.38,48.41,5,255.350000000009,62.9401195999035,True
1300,48.95,1.38,48.41,10,456.400000000013,20.3548795944233,True
1301,48.95,1.38,48.41,5,224.600000000007,92.2233246627873,True
1302,48.95,1.38,48.41,10,572.800000000017,12.4714828897339,True
1303,48.95,1.38,48.41,5,583.958999999995,11.8285913491192,True
1304,48.95,1.38,48.41,5,98.9000000000026,99.0882518570165,True
1305,48.95,1.38,48.41,5,679.190999999991,7.67209246198818,True
1306,48.95,1.38,48.41,15,291.340175000007,66.6576964477933,True
1307,48.95,1.38,48.41,5,813.490999999986,2.65747767557856,True
1308,48.95,1.38,48.41,5,800.490999999986,2.92563889410318,True
1309,48.95,1.38,48.41,10,366.400000000009,27.3003802281369,True
1310,48.95,1.38,48.41,10,600.400000000018,10.8745247148289,True
1311,48.95,1.38,48.41,10,437.800000000012,21.6730038022814,True
1312,48.95,1.38,48.41,5,258.500000000009,58.9445174438873,True
1313,48.95,1.38,48.41,15,656.307620000018,2.58342303552207,True
1314,48.95,1.38,48.41,5,683.158999999991,7.53801185272592,True
1315,48.95,1.38,48.41,5,280.100000000011,32.208843956987,True
1316,48.95,1.38,48.41,5,29.9,99.8659193907377,True
1317,48.95,1.38,48.41,5,477.814999999999,18.1571961062991,True
1318,48.95,1.38,48.41,5,85.400000000002,99.2759647099837,True
1319,48.95,1.38,48.41,10,574.000000000017,12.4207858048163,True
1320,48.95,1.38,48.41,10,64.5999999999983,99.1634980988594,True
1321,48.95,1.38,48.41,5,111.200000000003,98.8737228821968,True
1322,48.95,1.38,48.41,10,446.200000000012,21.1153358681876,True
1323,48.95,1.38,48.41,5,80.0000000000018,99.3295969536886,True
1324,48.95,1.38,48.41,15,196.429070000005,92.8148546824543,True
1325,48.95,1.38,48.41,5,70.4000000000015,99.410045319246,True
1326,48.95,1.38,48.41,5,377.623000000002,24.8612265694135,True
1327,48.95,1.38,48.41,10,399.40000000001,23.7515842839037,True
1328,48.95,1.38,48.41,5,360.759000000001,25.531629615725,True
1329,48.95,1.38,48.41,10,280.600000000006,67.5285171102662,True
1330,48.95,1.38,48.41,5,320.087000000001,27.9718967042986,True
1331,48.95,1.38,48.41,15,694.066175000019,1.18406889128096,True
1332,48.95,1.38,48.41,10,26.7999999999987,99.9746514575413,True
1333,48.95,1.38,48.41,10,134.200000000001,96.0963244613435,True
1334,48.95,1.38,48.41,5,510.550999999997,15.3146871899386,True
1335,48.95,1.38,48.41,5,228.800000000007,89.3808157464268,True
1336,48.95,1.38,48.41,10,97.599999999999,97.6679340937896,True
1337,48.95,1.38,48.41,5,74.9000000000017,99.3564130755411,True
1338,48.95,1.38,48.41,5,131.900000000004,98.6591939073772,True
1339,48.95,1.38,48.41,10,69.9999999999983,98.8593155893537,True
1340,48.95,1.38,48.41,10,248.200000000005,86.0836501901141,True
1341,48.95,1.38,48.41,5,455.991,20.0879568796761,True
1342,48.95,1.38,48.41,10,415.600000000011,22.8390367553866,True
1343,48.95,1.38,48.41,10,266.200000000005,77.7186311787073,True
1344,48.95,1.38,48.41,5,363.735000000001,25.3707328846103,True
1345,48.95,1.38,48.41,5,593.878999999994,11.2118205465125,True
1346,48.95,1.38,48.41,10,616.810000000018,9.83523447401779,True
1347,48.95,1.38,48.41,15,198.386000000005,92.7879440258342,True
1348,48.95,1.38,48.41,15,352.005005000009,19.1872981700754,True
1349,48.95,1.38,48.41,5,560.150999999996,13.0353168324797,True
1350,48.95,1.38,48.41,5,675.222999999991,7.85980531495533,True
1351,48.95,1.38,48.41,10,525.400000000015,15.234474017744,True
1352,48.95,1.38,48.41,5,30.5,99.8659193907377,True
1353,48.95,1.38,48.41,10,464.800000000013,19.8225602027883,True
1354,48.95,1.38,48.41,5,600.822999999994,10.8900270842831,True
1355,48.95,1.38,48.41,10,415.000000000011,22.915082382763,True
1356,48.95,1.38,48.41,10,79.5999999999983,98.3016476552598,True
1357,48.95,1.38,48.41,15,275.684735000007,80.7050592034446,True
1358,48.95,1.38,48.41,15,385.27281500001,16.6846071044134,True
1359,48.95,1.38,48.41,10,541.600000000016,14.3219264892269,True
1360,48.95,1.38,48.41,10,168.400000000002,94.9302915082383,True
1361,48.95,1.38,48.41,5,30.8,99.8659193907377,True
1362,48.95,1.38,48.41,5,116.000000000003,98.7932745166395,True
1363,48.95,1.38,48.41,5,819.990999999986,2.5233970663163,True
1364,48.95,1.38,48.41,10,283.600000000006,65.9822560202789,True
1365,48.95,1.38,48.41,10,296.200000000007,60.5830164765526,True
1366,48.95,1.38,48.41,10,517.600000000015,15.6907477820025,True
1367,48.95,1.38,48.41,5,258.275000000009,58.9981496875922,True
1368,48.95,1.38,48.41,10,159.400000000001,95.0570342205323,True
1369,48.95,1.38,48.41,15,670.984595000018,2.31431646932191,True
1370,48.95,1.38,48.41,10,235.000000000004,88.9480354879595,True
1371,48.95,1.38,48.41,5,63.5000000000013,99.4636775629509,True
1372,48.95,1.38,48.41,5,686.134999999991,7.40393124346356,True
1373,48.95,1.38,48.41,5,120.800000000003,98.766458394787,True
1374,48.95,1.38,48.41,15,444.959180000012,12.7018299246502,True
1375,48.95,1.38,48.41,5,191.300000000006,96.0312139658363,True
1376,48.95,1.38,48.41,5,464.918999999999,18.8007830307581,True
1377,48.95,1.38,48.41,10,475.600000000013,19.0114068441065,True
1378,48.95,1.38,48.41,10,793.830000000014,4.81622306717367,True
1379,48.95,1.38,48.41,15,558.461120000015,6.43164693218516,True
1380,48.95,1.38,48.41,10,497.200000000014,17.4144486692015,True
1381,48.95,1.38,48.41,5,128.300000000004,98.7396422729346,True
1382,48.95,1.38,48.41,5,654.390999999992,8.66428897052909,True
1383,48.95,1.38,48.41,5,727.798999999989,5.95586066343089,True
1384,48.95,1.38,48.41,5,125.900000000004,98.7396422729346,True
1385,48.95,1.38,48.41,5,208.700000000007,95.30717867582,True
1386,48.95,1.38,48.41,10,185.800000000002,94.169835234474,True
1387,48.95,1.38,48.41,10,610.600000000019,10.0887198986058,True
1388,48.95,1.38,48.41,15,521.279450000014,8.8536060279871,True
1389,48.95,1.38,48.41,5,394.487000000002,23.7617655734627,True
1390,48.95,1.38,48.41,15,616.190555000017,3.659849300323,True
1391,48.95,1.38,48.41,5,227.000000000007,89.6757930868038,True
1392,48.95,1.38,48.41,15,479.205455000013,10.6835306781486,True
1393,48.95,1.38,48.41,10,39.3999999999986,99.8479087452471,True
1394,48.95,1.38,48.41,5,375.639000000002,25.0489394223808,True
1395,48.95,1.38,48.41,5,797.890999999986,3.05971950336544,True
1396,48.95,1.38,48.41,10,812.200000000014,2.61089987325733,True
1397,48.95,1.38,48.41,10,93.9999999999989,97.8453738910013,True
1398,48.95,1.38,48.41,5,620.662999999993,9.81738221018475,True
1399,48.95,1.38,48.41,5,106.400000000003,98.9273551259017,True
1400,48.95,1.38,48.41,10,191.800000000003,93.4854245880863,True
1401,48.95,1.38,48.41,5,491.702999999998,16.8163900136763,True
1402,48.95,1.38,48.41,10,530.800000000015,14.9809885931559,True
1403,48.95,1.38,48.41,10,785.480000000014,5.4245880861851,True
1404,48.95,1.38,48.41,5,83.300000000002,99.3027808318361,True
1405,48.95,1.38,48.41,10,106.599999999999,97.3384030418251,True
1406,48.95,1.38,48.41,5,526.422999999997,14.4833874125125,True
1407,48.95,1.38,48.41,5,735.734999999989,5.68769944490627,True
1408,48.95,1.38,48.41,15,508.559405000014,9.47255113024758,True
1409,48.95,1.38,48.41,5,164.600000000005,97.0770427180822,True
1410,48.95,1.38,48.41,5,578.006999999995,12.1235686894962,True
1411,48.95,1.38,48.41,5,95.3000000000025,99.1687002225739,True
1412,48.95,1.38,48.41,15,545.741075000015,6.96986006458558,True
1413,48.95,1.38,48.41,15,241.438460000006,90.0161463939721,True
1414,48.95,1.38,48.41,10,593.200000000018,11.3561470215463,True
1415,48.95,1.38,48.41,15,257.093900000006,88.1862217438106,True
1416,48.95,1.38,48.41,5,821.290999999986,2.22841972593928,True
1417,48.95,1.38,48.41,10,196.600000000003,93.1051964512041,True
1418,48.95,1.38,48.41,5,101.000000000003,99.0614357351641,True
1419,48.95,1.38,48.41,5,94.7000000000024,99.1687002225739,True
1420,48.95,1.38,48.41,10,349.000000000009,30.2408111533587,True
1421,48.95,1.38,48.41,15,668.049200000018,2.34122712594187,True
1422,48.95,1.38,48.41,5,358.775000000001,25.5852618594299,True
1423,48.95,1.38,48.41,5,71.3000000000015,99.3832291973935,True
1424,48.95,1.38,48.41,5,413.335000000001,22.6623045775121,True
1425,48.95,1.38,48.41,10,551.800000000016,13.7389100126743,True
1426,48.95,1.38,48.41,10,95.1999999999989,97.7693282636249,True
1427,48.95,1.38,48.41,5,201.800000000006,95.7362366254593,True
1428,48.95,1.38,48.41,5,501.622999999998,16.1459869673648,True
1429,48.95,1.38,48.41,5,722.838999999989,6.14357351639803,True
1430,48.95,1.38,48.41,10,463.600000000013,19.8479087452472,True
1431,48.95,1.38,48.41,15,99.5610350000018,97.0398277717976,True
1432,48.95,1.38,48.41,10,559.600000000017,13.3586818757922,True
1433,48.95,1.38,48.41,5,460.950999999999,19.3371054678072,True
1434,48.95,1.38,48.41,10,158.800000000001,95.0570342205323,True
1435,48.95,1.38,48.41,5,883.690999999983,0.0321793462230648,True
1436,48.95,1.38,48.41,10,50.7999999999985,99.7211660329531,True
1437,48.95,1.38,48.41,5,190.700000000006,96.0580300876888,True
1438,48.95,1.38,48.41,5,182.000000000006,96.4334557936231,True
1439,48.95,1.38,48.41,10,316.600000000007,51.6096324461344,True
1440,48.95,1.38,48.41,10,331.600000000008,37.9467680608365,True
1441,48.95,1.38,48.41,10,244.600000000005,87.02154626109,True
1442,48.95,1.38,48.41,15,639.673715000017,2.93326157158239,True
1443,48.95,1.38,48.41,5,890.190999999983,0.0187712852968672,True
1444,48.95,1.38,48.41,15,293.297105000007,65.3121636167922,True
1445,48.95,1.38,48.41,15,310.909475000008,43.0570505920345,True
1446,48.95,1.38,48.41,10,167.800000000002,94.9302915082383,True
1447,48.95,1.38,48.41,10,820.550000000013,2.07858048162233,True
1448,48.95,1.38,48.41,10,584.200000000018,11.9645120405577,True
1449,48.95,1.38,48.41,10,190.600000000003,93.5361216730038,True
1450,48.95,1.38,48.41,5,102.200000000003,99.0614357351641,True
1451,48.95,1.38,48.41,10,413.200000000011,23.0418250950571,True
1452,48.95,1.38,48.41,10,86.7999999999986,98.0228136882129,True
1453,48.95,1.38,48.41,10,390.40000000001,24.8922686945501,True
1454,48.95,1.38,48.41,5,574.038999999995,12.3917299080207,True
1455,48.95,1.38,48.41,5,346.871000000001,26.2824810275938,True
1456,48.95,1.38,48.41,15,500.731685000013,9.74165769644784,True
1457,48.95,1.38,48.41,5,248.600000000008,74.980558311657,True
1458,48.95,1.38,48.41,15,189.579815000004,93.0839612486544,True
1459,48.95,1.38,48.41,10,462.400000000013,20.0253485424589,True
1460,48.95,1.38,48.41,5,809.590999999986,2.73792604113593,True
1461,48.95,1.38,48.41,5,149.900000000004,97.8815263736559,True
1462,48.95,1.38,48.41,15,452.786900000012,11.5984930032293,True
1463,48.95,1.38,48.41,15,167.075120000004,93.9989235737352,True
1464,48.95,1.38,48.41,15,560.418050000015,6.32400430570504,True
1465,48.95,1.38,48.41,5,780.990999999987,3.56922581856219,True
1466,48.95,1.38,48.41,10,564.400000000017,13.1305449936629,True
1467,48.95,1.38,48.41,15,324.607985000008,28.659849300323,True
1468,48.95,1.38,48.41,15,615.212090000017,3.659849300323,True
1469,48.95,1.38,48.41,10,485.800000000014,18.5044359949303,True
1470,48.95,1.38,48.41,5,123.500000000004,98.766458394787,True
1471,48.95,1.38,48.41,5,771.446999999987,4.23962886487359,True
1472,48.95,1.38,48.41,5,218.600000000007,94.7440401169184,True
1473,48.95,1.38,48.41,10,94.599999999999,97.8200253485425,True
1474,48.95,1.38,48.41,15,652.393760000018,2.7448869752422,True
1475,48.95,1.38,48.41,5,256.700000000009,61.1702555576413,True
1476,48.95,1.38,48.41,15,579.008885000016,4.92465016146393,True
1477,48.95,1.38,48.41,5,54.2000000000008,99.5441259285082,True
1478,48.95,1.38,48.41,5,39.8000000000003,99.7854710251804,True
1479,48.95,1.38,48.41,5,197.300000000006,95.8435011128691,True
1480,48.95,1.38,48.41,15,185.665955000004,93.1646932185145,True
1481,48.95,1.38,48.41,10,696.970000000016,8.59315589353618,True
1482,48.95,1.38,48.41,5,746.646999999988,5.17819312970961,True
1483,48.95,1.38,48.41,10,245.800000000005,86.7173637515844,True
1484,48.95,1.38,48.41,5,758.550999999988,4.64187069266047,True
1485,48.95,1.38,48.41,5,278.525000000011,32.9865114907082,True
1486,48.95,1.38,48.41,5,495.670999999998,16.5482287951517,True
1487,48.95,1.38,48.41,15,565.310375000015,5.86652314316469,True
1488,48.95,1.38,48.41,5,184.100000000006,96.3261913062134,True
